,sale_day,city,adress,floor,size,price
885,06.01.2022,פתח תקווה,מייזנר 7,שלישית,81,"2,460,000"
886,06.01.2022,פתח תקווה,הרצל 28,ראשונה,82.36,"1,525,000"
887,06.01.2022,פתח תקווה,סלומון 3,ג,78.77,"1,600,000"
888,06.01.2022,פתח תקווה,קהילת פראג 10,שלישית,60,"1,315,000"
889,05.01.2022,פתח תקווה,רום יעל 14,שישית,76.50,"2,300,000"
890,05.01.2022,פתח תקווה,סלור 4,א,66.31,"1,450,000"
891,04.01.2022,פתח תקווה,רוטשילד 92,ב,52.40,"1,470,000"
892,04.01.2022,פתח תקווה,כצנלסון ברל 27,רביעית,68.90,"1,300,000"
893,04.01.2022,פתח תקווה,האחים בכר 8,שניה,90,"2,160,000"
894,04.01.2022,פתח תקווה,סוקולוב 19,א,67.94,"1,484,000"
895,04.01.2022,פתח תקווה,רופין 9,ב,49.60,"558,000"
896,03.01.2022,פתח תקווה,וולפסון דוד 30,א,61.70,"1,620,000"
897,03.01.2022,פתח תקווה,פנקס 21,שניה,65.05,"1,588,000"
898,03.01.2022,פתח תקווה,רוטשילד 166,שביעית,76,"1,950,000"
899,02.01.2022,פתח תקווה,כצנלסון ברל 50,ראשונה,55,"1,670,000"
900,02.01.2022,פתח תקווה,הרב צירלסון 17,ראשונה,52,"400,000"
901,02.01.2022,פתח תקווה,הרב צירלסון 17,ראשונה,66,"800,000"
902,02.01.2022,פתח תקווה,הצבר 2,שמינית,77,"1,113,000"
903,02.01.2022,פתח תקווה,פוחס דוד 9,ראשונה,85,"1,475,000"
904,31.12.2021,פתח תקווה,גולדברג לאה 7,שניה,62.90,"1,310,000"
905,31.12.2021,פתח תקווה, ,ד,65.51,"1,590,000"
906,30.12.2021,פתח תקווה,בלפור 26,א,62.44,"715,000"
907,30.12.2021,פתח תקווה,ביאליק 28,ג,65.87,"1,565,000"
908,30.12.2021,פתח תקווה,אורלנסקי 2,א,64.60,"797,000"
909,29.12.2021,פתח תקווה,הרב הלר 3,ג,55.48,"1,498,000"
910,29.12.2021,פתח תקווה,רזיאל דוד 17,ב,59.90,"419,000"
911,28.12.2021,פתח תקווה,סלנט שמואל 35,ב,54.60,"1,470,000"
912,28.12.2021,פתח תקווה,שפרינצק 34,שלישית,67,"1,250,000"
913,28.12.2021,פתח תקווה,שפרינצק 36,רביעית,48.50,"1,100,000"
914,28.12.2021,פתח תקווה,קארו יוסף 25,ראשונה,67.52,"1,450,000"
915,28.12.2021,פתח תקווה,שיטרית בכור 12,שלישית,59.20,"828,000"
916,28.12.2021,פתח תקווה,קפלן אליעזר 35,שלישית,69.42,"1,580,000"
917,27.12.2021,פתח תקווה,גולומב אליהו 10,שלישית,71.59,"1,530,000"
918,27.12.2021,פתח תקווה,מסריק 1,חמישית,71,"1,555,000"
919,27.12.2021,פתח תקווה,מינץ בנימין 15,שניה,65.68,"1,437,000"
920,27.12.2021,פתח תקווה,אורלנסקי 36,חמישית,76,"1,705,000"
921,27.12.2021,פתח תקווה,שטמפפר יהושע 54,ב,63.54,"1,500,000"
922,26.12.2021,פתח תקווה,שפינוזה 11,רביעית,53,"1,300,000"
923,26.12.2021,פתח תקווה,הרב טולידנו 4,קרקע,67,"1,740,000"
924,26.12.2021,פתח תקווה,רוטשילד 130,קרקע,66.08,"1,515,000"
925,23.12.2021,פתח תקווה,סלנט שמואל 1,א,57.92,"1,290,000"
926,23.12.2021,פתח תקווה,ההגנה 13,א,62,"1,375,000"
927,23.12.2021,פתח תקווה,נחלת צבי 7,א,64.13,"1,500,000"
928,23.12.2021,פתח תקווה,צהל 11,שלישית,61.40,"1,575,000"
929,23.12.2021,פתח תקווה,רוטשילד 75,ב,47.69,"1,250,000"
930,22.12.2021,פתח תקווה,סמילנסקי 10,ו,73.11,"1,750,000"
931,22.12.2021,פתח תקווה,סולד הנריטה 48,שניה,62.80,"650,000"
932,22.12.2021,פתח תקווה,אהרונוביץ יוסף 19,ראשונה,60.20,"1,360,000"
933,21.12.2021,פתח תקווה,צ'לנוב יחיאל 15,שביעית,85,"2,050,000"
934,20.12.2021,פתח תקווה,חפץ חיים 32,ג,63.67,"1,500,000"
935,20.12.2021,פתח תקווה,הרב עוזיאל 19,קרקע,41.19,"1,400,000"
936,19.12.2021,פתח תקווה,הנשיאים 50,שביעית,88,"1,860,000"
937,19.12.2021,פתח תקווה,הנשיאים 50,שישית,88,"1,840,000"
938,17.12.2021,פתח תקווה,הירקונים 6,ראשונה,66.43,"1,650,000"
939,17.12.2021,פתח תקווה, ,שלישית,82,"887,500"
940,16.12.2021,פתח תקווה,הרצל 50,ג,59.89,"650,000"
941,16.12.2021,פתח תקווה,המכבים 3,ארבע עשרה,69.22,"800,000"
942,16.12.2021,פתח תקווה,רזיאל דוד 4,רביעית,64.70,"1,700,000"
943,16.12.2021,פתח תקווה,רוטשילד 37,ראשונה,64.23,"1,430,000"
944,16.12.2021,פתח תקווה,גרין יונה 3,שישית,66.30,"1,446,000"
945,16.12.2021,פתח תקווה,הרב פינצ'י 8,שמינית,78.43,"1,550,000"
946,16.12.2021,פתח תקווה,נחלת צבי 18,ראשונה,62.91,"1,562,000"
947,16.12.2021,פתח תקווה,ביאליק 8,שלישית,69,"1,300,000"
948,15.12.2021,פתח תקווה,שיטרית בכור 9,ג,44,"1,340,000"
949,15.12.2021,פתח תקווה,בר כוכבא 42,ב,59.50,"1,250,000"
950,15.12.2021,פתח תקווה,גרינבוים 4,שלישית,60.70,"1,260,000"
951,15.12.2021,פתח תקווה,קרן קימת לישראל 30,ג,56.18,"1,460,000"
952,15.12.2021,פתח תקווה,מסריק 14,ד,46.50,"548,000"
953,15.12.2021,פתח תקווה,הרב אבורביע 6,ב,57.99,"1,480,000"
954,14.12.2021,פתח תקווה,רוטשילד 89,ג,51.34,"1,273,000"
955,14.12.2021,פתח תקווה,בן יהודה 38,רביעית,106,"1,650,000"
956,13.12.2021,פתח תקווה,הרב בלוי משה 6,ראשונה,75.67,"1,500,000"
957,13.12.2021,פתח תקווה,שיטרית בכור 5,ד,44,"1,099,000"
958,13.12.2021,פתח תקווה,הרב הרצוג 3,ראשונה,49.10,"1,090,000"
959,13.12.2021,פתח תקווה, ,רביעית,75,"1,780,000"
960,13.12.2021,פתח תקווה,בן יהודה 38, ,75,"1,650,000"
961,12.12.2021,פתח תקווה,ברנר 30,קרקע,58,"2,300,000"
962,12.12.2021,פתח תקווה,חפץ חיים 27,שניה,93,"1,540,000"
963,12.12.2021,פתח תקווה,רוטשילד 67,ג,71.04,"1,510,000"
964,12.12.2021,פתח תקווה,נחלת צבי 32,ב,53.95,"1,470,000"
965,10.12.2021,פתח תקווה,חדרה 10,שלישית,83.35,"1,800,000"
966,10.12.2021,פתח תקווה,ברנדה זאב 51,א,61.54,"1,650,000"
967,09.12.2021,פתח תקווה,צפת 74,רביעית,75,"1,520,000"
968,09.12.2021,פתח תקווה,תל חי 7,ג,59.64,"1,500,000"
969,09.12.2021,פתח תקווה,ברוש 3,ראשונה,39.46,"3,250,000"
970,08.12.2021,פתח תקווה,סביון 16,ג,54.07,"1,370,000"
971,08.12.2021,פתח תקווה,קהילת פינסק 8,שלישית,59.20,"1,350,000"
972,07.12.2021,פתח תקווה,אורלוב זאב 41,ד,53.50,"1,300,000"
973,07.12.2021,פתח תקווה,ברנדה זאב 12,ג,68.83,"1,630,000"
974,07.12.2021,פתח תקווה,סביון 15,ב,62,"1,560,000"
975,07.12.2021,פתח תקווה,כצנלסון ברל 7,קרקע,48,"1,850,000"
976,07.12.2021,פתח תקווה,בן נון יהושע 11,שלישית,62,"552,000"
977,06.12.2021,פתח תקווה,בלפור 26,ב,68.19,"1,400,000"
978,06.12.2021,פתח תקווה,מסריק 1,שביעית,71,"1,525,000"
979,05.12.2021,פתח תקווה,ברנר 21,רביעית,43.80,"1,150,000"
980,05.12.2021,פתח תקווה,אורלוב זאב 6,שלישית,80.94,"1,800,000"
981,05.12.2021,פתח תקווה,בעל שם טוב 35,שלישית,69.88,"1,590,000"
982,05.12.2021,פתח תקווה,נורדאו מכס 2,א,55.50,"1,580,000"
983,03.12.2021,פתח תקווה,הרצל 55,א,64.50,"1,550,000"
984,02.12.2021,פתח תקווה,איכילוב יצחק 23,ב,76.27,"1,610,000"
985,02.12.2021,פתח תקווה,ריבלין 2,קומה 2,56.80,"1,250,000"
986,01.12.2021,פתח תקווה,אברבנאל 18,ראשונה,67.94,"1,520,000"
987,01.12.2021,פתח תקווה,בלפור 22,ג,63.02,"1,690,000"
988,30.11.2021,פתח תקווה,דגל ראובן 33,שניה,86,"1,730,000"
989,30.11.2021,פתח תקווה,הרב צירלסון 14,שלישית,75.26,"1,400,000"
990,30.11.2021,פתח תקווה,עמינח נחמיה 1,שישית,74,"1,800,000"
991,30.11.2021,פתח תקווה,ביאליק 28,ד,65.87,"1,575,000"
992,29.11.2021,פתח תקווה,ברנר 13,שלישית,43.80,"907,000"
993,28.11.2021,פתח תקווה,קהילת פינסק 3,ראשונה,59.20,"630,000"
994,28.11.2021,פתח תקווה,פינסקר 49,שישית,73,"1,750,000"
995,28.11.2021,פתח תקווה,"פיק""א 10",קרקע,64.21,"1,450,000"
996,28.11.2021,פתח תקווה,רוטשילד 86,קרקע,54.67,"693,600"
997,28.11.2021,פתח תקווה,בן נון יהושע 9,רביעית,62,"1,350,000"
998,27.11.2021,פתח תקווה,רוטשילד 140,א,66.05,"1,443,000"
999,26.11.2021,פתח תקווה,הרב קלישר 33,רביעית,85,"2,056,000"
1000,26.11.2021,פתח תקווה,קלויזנר 2,ב,51.48,"1,520,000"
1001,25.11.2021,פתח תקווה,בלפור 13,א,58.19,"670,000"
1002,25.11.2021,פתח תקווה,שכטר יוסף 6,שלישית,67.70,"1,450,000"
1003,25.11.2021,פתח תקווה,שיטרית בכור 11,ב,50,"1,345,000"
1004,25.11.2021,פתח תקווה,ביאליק 2,ראשונה,54.50,"1,560,000"
1005,25.11.2021,פתח תקווה,סיני 15,א,49.94,"692,000"
1006,25.11.2021,פתח תקווה, ,שלישית,81,"2,075,000"
1007,25.11.2021,פתח תקווה,רוטשילד 166,שמינית,76,"1,970,000"
1008,24.11.2021,פתח תקווה,רוטשילד 64,שלישית,69.86,"1,420,000"
1009,24.11.2021,פתח תקווה,ראב אחים 2,ג,57.26,"1,660,000"
1010,24.11.2021,פתח תקווה,קיש 17,רביעית,48.50,"1,090,000"
1011,24.11.2021,פתח תקווה, , ,83,"183,500"
1012,24.11.2021,פתח תקווה,טרומפלדור 65,רביעית,83,"1,835,000"
1013,23.11.2021,פתח תקווה,שפירא הרמן צבי 17,רביעית,56.32,"1,400,000"
1014,23.11.2021,פתח תקווה,בר כוכבא 26,ראשונה,59.95,"1,270,000"
1015,23.11.2021,פתח תקווה,טבריה 40,רביעית,60.30,"1,300,000"
1016,23.11.2021,פתח תקווה,שפינוזה 9,ראשונה,53,"1,350,000"
1017,23.11.2021,פתח תקווה,הרצל 12,ראשונה,80.11,"1,133,000"
1018,23.11.2021,פתח תקווה,יהודה הלוי 6,א,54.36,"1,450,000"
1019,23.11.2021,פתח תקווה, ,ראשונה,75,"1,690,000"
1020,23.11.2021,פתח תקווה,חובבי ציון 16,ב,66.32,"1,387,000"
1021,23.11.2021,פתח תקווה,יהוד 13,רביעית,82,"1,850,000"
1022,23.11.2021,פתח תקווה,רוטשילד 86,ב,54.67,"600,000"
1023,22.11.2021,פתח תקווה,נחלת צבי 41,שניה,67.21,"1,340,000"
1024,22.11.2021,פתח תקווה,ההגנה 15,ב,63,"1,100,000"
1025,22.11.2021,פתח תקווה,שיטרית בכור 6,שניה,66.15,"1,460,000"
1026,22.11.2021,פתח תקווה,רוטשילד 146,א,67.50,"1,400,000"
1027,22.11.2021,פתח תקווה,חובבי ציון 15,ב,60.11,"1,250,000"
1028,22.11.2021,פתח תקווה,הס משה 19,ג,61.25,"1,370,000"
1029,22.11.2021,פתח תקווה,מסריק 1,שביעית,74,"1,570,000"
1030,22.11.2021,פתח תקווה,"פיק""א 10",א,71.09,"1,585,000"
1031,21.11.2021,פתח תקווה,"רמב""ם 57",ג,59.38,"1,350,000"
1032,21.11.2021,פתח תקווה,פרישמן דוד 24,ג,60.74,"1,390,000"
1033,21.11.2021,פתח תקווה,אחד העם 11,ג,62.31,"1,600,000"
1034,21.11.2021,פתח תקווה,פינסקר 29,ד,47.88,"1,400,000"
1035,21.11.2021,פתח תקווה,בר כוכבא 30,ג,57.40,"1,350,000"
1036,21.11.2021,פתח תקווה,בעל שם טוב 31,ב,51.08,"1,220,000"
1037,21.11.2021,פתח תקווה,גדרה 11,שלישית,73.52,"1,700,000"
1038,21.11.2021,פתח תקווה,גולומב אליהו 10,ראשונה,71.59,"1,520,000"
1039,20.11.2021,פתח תקווה,סלומון 7,א,71.15,"1,100,000"
1040,18.11.2021,פתח תקווה,נחמן מברסלב 15,שניה,73,"1,450,000"
1041,18.11.2021,פתח תקווה,אלוף רחבעם זאבי 9,תשיעית,76.63,"2,100,000"
1042,18.11.2021,פתח תקווה,רפפורט נתן 4,ראשונה,74.46,"1,750,000"
1043,18.11.2021,פתח תקווה,המכבים 3,ראשונה,67.91,"1,640,000"
1044,18.11.2021,פתח תקווה, ,חמש עשרה,75,"2,040,382"
1045,18.11.2021,פתח תקווה,רוטשילד 146,ד,67.50,"1,360,000"
1046,17.11.2021,פתח תקווה,ההגנה 15,א,65,"1,480,000"
1047,17.11.2021,פתח תקווה,גוטמן 8,ג,56.98,"1,345,000"
1048,17.11.2021,פתח תקווה,"הפלמ""ח 4",ג,49.63,"1,600,000"
1049,17.11.2021,פתח תקווה,גרין יונה 20,שניה,39,"1,380,000"
1050,17.11.2021,פתח תקווה,"הפלמ""ח 25",ראשונה,93,"1,700,000"
1051,17.11.2021,פתח תקווה,קרן קימת לישראל 10,ב,77,"1,625,000"
1052,16.11.2021,פתח תקווה,גרין יונה 3,חמישית,68.86,"705,000"
1053,16.11.2021,פתח תקווה,א ד ג 4,ד,57.80,"1,550,000"
1054,16.11.2021,פתח תקווה,גרין יונה 7,שישית,63,"1,370,000"
1055,16.11.2021,פתח תקווה,חכם יוסף חיים 8,רביעית,60.08,"1,450,000"
1056,16.11.2021,פתח תקווה,בלפור 34,שניה,75,"1,640,000"
1057,15.11.2021,פתח תקווה,ארלוזורוב 2,א,50.30,"1,280,000"
1058,15.11.2021,פתח תקווה, ,עשרים ושבע,76,"2,226,431"
1059,15.11.2021,פתח תקווה,"צה""ל 74", ,76,"1,550,000"
1060,15.11.2021,פתח תקווה,רמז דוד 88,ראשונה,39.46,"3,200,000"
1061,15.11.2021,פתח תקווה, ,שביעית,82,"2,144,199"
1062,15.11.2021,פתח תקווה,"כ""ט בנובמבר 5",ראשונה,64.20,"494,000"
1063,14.11.2021,פתח תקווה,מונטיפיורי 6,א,69.70,"1,580,000"
1064,14.11.2021,פתח תקווה,טבריה 40,שלישית,59.80,"1,385,000"
1065,14.11.2021,פתח תקווה,שכטר יוסף 13,קרקע,67.66,"1,700,000"
1066,14.11.2021,פתח תקווה,גובר רבקה 7,עשירית,78.27,"2,140,000"
1067,14.11.2021,פתח תקווה,רוטשילד 166,שישית,76,"1,930,000"
1068,12.11.2021,פתח תקווה,חדרה 16,ראשונה,75,"1,980,000"
1069,12.11.2021,פתח תקווה,ילין אבינועם 6,ג,63.45,"1,530,000"
1070,11.11.2021,פתח תקווה,מונטיפיורי 13,ד,71.12,"1,370,000"
1071,11.11.2021,פתח תקווה,בעל שם טוב 13,רביעית,68.92,"1,840,000"
1072,11.11.2021,פתח תקווה,הנביאים 4,קומה 3,62,"1,265,000"
1073,11.11.2021,פתח תקווה, ,שלישית,81,"1,900,000"
1074,11.11.2021,פתח תקווה,וולפסון דוד 54,שלישית,75,"1,760,000"
1075,11.11.2021,פתח תקווה,מהרשק בני 4,רביעית,59.07,"1,650,000"
1076,11.11.2021,פתח תקווה,מנדלסון 10,שלישית,85,"1,660,000"
1077,11.11.2021,פתח תקווה,העינבל 26,ראשונה,81,"1,420,000"
1078,11.11.2021,פתח תקווה,איכילוב יצחק 23,א,77.82,"1,300,000"
1079,11.11.2021,פתח תקווה,ברנדה זאב 21,שלישית,81,"1,550,000"
1080,10.11.2021,פתח תקווה,אורלנסקי 31,שניה,63,"1,790,000"
1081,10.11.2021,פתח תקווה,כץ מיכל לייב 11,ב,54.35,"1,660,000"
1082,10.11.2021,פתח תקווה,האחים שטרייט 5,שניה,60.73,"1,450,000"
1083,10.11.2021,פתח תקווה,כרמלי 1,שלישית,79.16,"1,900,000"
1084,09.11.2021,פתח תקווה,פרנקפורטר דוד 8,ג,75.59,"1,615,000"
1085,09.11.2021,פתח תקווה,מונטיפיורי 19,שניה,61.15,"1,575,000"
1086,09.11.2021,פתח תקווה,שפרינצק 34,שניה,67,"1,230,000"
1087,09.11.2021,פתח תקווה,בורוכוב 18,ראשונה,70.50,"1,465,000"
1088,09.11.2021,פתח תקווה,שפירא הרמן צבי 15,א,64.80,"1,540,000"
1089,09.11.2021,פתח תקווה,שפרינצק 34,רביעית,48.50,"1,170,000"
1090,09.11.2021,פתח תקווה,אורלנסקי 36,רביעית,75,"1,645,000"
1091,09.11.2021,פתח תקווה,הרצל 52,ב,66,"1,380,000"
1092,08.11.2021,פתח תקווה,"הגר""א 8",רביעית,74.81,"1,320,000"
1093,08.11.2021,פתח תקווה,קיש 17,רביעית,48.50,"1,215,000"
1094,08.11.2021,פתח תקווה,נחלת צבי 42,ראשונה,71.39,"1,600,000"
1095,08.11.2021,פתח תקווה,מסריק 1,שמינית,74,"1,575,000"
1096,08.11.2021,פתח תקווה,ברנדייס 11,שניה,81.64,"1,499,000"
1097,07.11.2021,פתח תקווה,נחמן מברצלב 14,ראשונה,62,"1,200,000"
1098,07.11.2021,פתח תקווה,יהודה הלוי 16,ג,52.62,"1,430,000"
1099,07.11.2021,פתח תקווה,הרב עוזיאל 5,שניה,68.50,"1,525,000"
1100,07.11.2021,פתח תקווה,פרץ נפתלי 4,שישית,62.41,"750,000"
1101,07.11.2021,פתח תקווה,יהודה הלוי 16,ב,52.62,"1,214,000"
1102,07.11.2021,פתח תקווה,נורדאו מכס 34,שניה,72,"1,475,000"
1103,05.11.2021,פתח תקווה,שירת אסתר 6,שלישית,74.50,"2,130,000"
1104,04.11.2021,פתח תקווה,גרין יונה 7,שלישית,63,"1,370,000"
1105,04.11.2021,פתח תקווה,שפרינצק 15,ג,64,"1,450,000"
1106,04.11.2021,פתח תקווה,זיגלבוים 7,ראשונה,55,"1,430,000"
1107,04.11.2021,פתח תקווה,ברנר 7,ראשונה,53.30,"1,450,000"
1108,04.11.2021,פתח תקווה,עמינח נחמיה 1,חמישית,74,"1,780,000"
1109,04.11.2021,פתח תקווה,רצון מנחם 2,ראשונה,72,"1,720,000"
1110,04.11.2021,פתח תקווה,ביאליק 18,שלישית,64.50,"1,515,000"
1111,04.11.2021,פתח תקווה,מונטיפיורי 6,ד,59.66,"1,345,000"
1112,04.11.2021,פתח תקווה, ,ראשונה,75,"1,690,000"
1113,04.11.2021,פתח תקווה,פינס יחיאל מיכל 13,שישית,67,"1,765,849"
1114,03.11.2021,פתח תקווה,שמחוני אסף 23,ד,44,"868,000"
1115,03.11.2021,פתח תקווה,התשעים ושלוש 13,שלישית,65.47,"1,590,000"
1116,03.11.2021,פתח תקווה,"הפלמ""ח 4",ג,49.63,"1,520,000"
1117,03.11.2021,פתח תקווה,נחלת צבי 38,ג,70.42,"815,000"
1118,03.11.2021,פתח תקווה,נורדאו מכס 34,קרקע,61,"1,200,000"
1119,03.11.2021,פתח תקווה,אורלנסקי 36, ,75,"1,660,000"
1120,03.11.2021,פתח תקווה,אורלנסקי 36,שלישית,75,"1,665,000"
1121,03.11.2021,פתח תקווה,רצון מנחם 2,ראשונה,72,"1,720,000"
1122,02.11.2021,פתח תקווה,חפץ חיים 47,ב,61.61,"1,400,000"
1123,02.11.2021,פתח תקווה,כצנלסון ברל 50,שלישית,55,"1,580,000"
1124,02.11.2021,פתח תקווה,גרין יונה 3,ראשונה,66.84,"1,380,000"
1125,02.11.2021,פתח תקווה,"רמב""ם 46",ג,60.28,"1,840,000"
1126,02.11.2021,פתח תקווה,פרישמן דוד 30,רביעית,80,"1,360,000"
1127,02.11.2021,פתח תקווה,הוברמן 2,ראשונה,68.70,"1,590,000"
1128,02.11.2021,פתח תקווה,וולפסון דוד 54,שניה,75,"1,750,000"
1129,02.11.2021,פתח תקווה,טביב אברהם 18,חמישית+גג,82.34,"1,515,000"
1130,02.11.2021,פתח תקווה,בורוכוב 4,ראשונה,64.50,"1,550,000"
1131,02.11.2021,פתח תקווה, ,שמינית,82,"1,900,000"
1132,01.11.2021,פתח תקווה,עוזר חיים 21,ג,59.65,"1,295,000"
1133,01.11.2021,פתח תקווה,שפינוזה 7,רביעית,88,"1,280,000"
1134,01.11.2021,פתח תקווה,הרב קוק 1,ב,70.49,"1,570,000"
1135,01.11.2021,פתח תקווה,מונטיפיורי 13,ג,67.56,"1,150,000"
1136,01.11.2021,פתח תקווה,ברנדה זאב 35,ג,64.70,"1,530,000"
1137,01.11.2021,פתח תקווה,הרב הלר 8,א,55.65,"1,415,000"
1138,01.11.2021,פתח תקווה,קפלן אליעזר 9,ראשונה,64.60,"1,550,000"
1139,01.11.2021,פתח תקווה, ,חמישית,75,"1,800,000"
1140,01.11.2021,פתח תקווה,יהודה הלוי 8,ג,62.73,"1,500,000"
1141,01.11.2021,פתח תקווה,וינגיט 12, ,81,"1,900,000"
1142,31.10.2021,פתח תקווה,הרב אונטרמן 12,שמינית,66.50,"1,500,000"
1143,31.10.2021,פתח תקווה,רחובות 2,שמינית+קרקע,79.92,"1,950,000"
1144,31.10.2021,פתח תקווה,סביון 15,ד,62,"1,465,000"
1145,31.10.2021,פתח תקווה,מזרחי אברהם 11,א,62.77,"1,647,000"
1146,31.10.2021,פתח תקווה,גרין יונה 3,רביעית,66.94,"1,320,000"
1147,31.10.2021,פתח תקווה,הרב מוהליבר שמואל 7,ב,62,"1,350,000"
1148,31.10.2021,פתח תקווה,ויסבורג 12,ד',53.60,"1,020,000"
1149,31.10.2021,פתח תקווה,חדרה 23,רביעית,86.62,"1,970,000"
1150,31.10.2021,פתח תקווה,הנביאים 6,שלישית,62,"1,285,000"
1151,31.10.2021,פתח תקווה,הרצל 91,ג,67.64,"650,000"
1152,31.10.2021,פתח תקווה,הרב אונטרמן 12,שביעית,68.20,"1,400,000"
1153,31.10.2021,פתח תקווה,"הפלמ""ח 4",ב,49.63,"1,470,000"
1154,31.10.2021,פתח תקווה,ארלוזורוב 28,קרקע,55,"1,520,000"
1155,31.10.2021,פתח תקווה,ברנדה זאב 21,שלישית,81,"1,690,000"
1156,31.10.2021,פתח תקווה,חכם יוסף חיים 8,שניה,62.33,"1,380,000"
1157,31.10.2021,פתח תקווה,ברקוביץ יצחק 3,ג,60.20,"1,250,000"
1158,30.10.2021,פתח תקווה,הס משה 19,ב,61.25,"700,000"
1159,30.10.2021,פתח תקווה,מייזנר 7,רביעית,81,"2,100,000"
1160,28.10.2021,פתח תקווה,יהלום בנימין 10,א',64.49,"1,485,000"
1161,28.10.2021,פתח תקווה,כצנלסון ברל 44,ראשונה,47,"1,320,000"
1162,28.10.2021,פתח תקווה,שבט נפתלי 5,ראשונה,60.50,"1,220,000"
1163,28.10.2021,פתח תקווה,גיסות השריון 4,ראשונה,54,"1,500,000"
1164,28.10.2021,פתח תקווה,עזרא ונחמיה 1,ראשונה,46.50,"450,000"
1165,28.10.2021,פתח תקווה,צ'לנוב יחיאל 15,חמישית,73,"1,570,000"
1166,27.10.2021,פתח תקווה,הרצל 5,ד,49.06,"900,000"
1167,27.10.2021,פתח תקווה,הצנחנים 21,שניה,64.82,"1,440,000"
1168,26.10.2021,פתח תקווה,שמחוני אסף 4,שלישית,54,"1,250,000"
1169,26.10.2021,פתח תקווה,בעל שם טוב 11,שלישית,75,"845,000"
1170,26.10.2021,פתח תקווה,עין גנים 61,ראשונה,75.30,"1,515,000"
1171,26.10.2021,פתח תקווה,רוטשילד 162,שניה,73,"2,110,000"
1172,25.10.2021,פתח תקווה,סיני 2,ראשונה,60,"1,200,000"
1173,25.10.2021,פתח תקווה, ,שניה,64.94,"1,680,000"
1174,25.10.2021,פתח תקווה, , ,76,"2,106,186"
1175,25.10.2021,פתח תקווה,בעל שם טוב 44,ראשונה, ,"6,979,000"
1176,25.10.2021,פתח תקווה, ,שבע עשרה,102,"2,090,000"
1177,25.10.2021,פתח תקווה, ,שלישית,75,"1,667,000"
1178,24.10.2021,פתח תקווה,פרישמן דוד 24,ג,61.24,"1,350,000"
1179,24.10.2021,פתח תקווה,שפרינצק 7,שלישית,62.60,"1,365,000"
1180,24.10.2021,פתח תקווה,האחים שטרייט 5,רביעית,69.22,"1,255,000"
1181,24.10.2021,פתח תקווה,החמישה 18,ראשונה,38,"425,000"
1182,24.10.2021,פתח תקווה,שפרינצק 20,שניה,70,"1,350,000"
1183,24.10.2021,פתח תקווה, ,רביעית,75,"1,770,000"
1184,22.10.2021,פתח תקווה,הרב אונטרמן 10,אחת עשרה,64.60,"1,370,000"
1185,21.10.2021,פתח תקווה,סוקולוב 17,ראשונה,93,"1,890,000"
1186,21.10.2021,פתח תקווה,הרב צירלסון 6,רביעית,73.87,"1,485,000"
1187,21.10.2021,פתח תקווה,סנה משה 18,שתים עשרה,75.90,"1,970,000"
1188,21.10.2021,פתח תקווה,אלקחי מרדכי 6,רביעית,55,"607,500"
1189,20.10.2021,פתח תקווה,בורוכוב 2,רביעית,67.50,"1,580,000"
1190,19.10.2021,פתח תקווה,זיגלבוים 5,רביעית,55.20,"1,250,000"
1191,19.10.2021,פתח תקווה,רצון מנחם 2,שלישית,72,"1,745,000"
1192,19.10.2021,פתח תקווה,קפלן אליעזר 31,שניה,62,"1,660,000"
1193,19.10.2021,פתח תקווה,הדף היומי 6,א,76.70,"1,350,000"
1194,18.10.2021,פתח תקווה,הרב קטרוני 44,תשיעית,68.21,"1,270,000"
1195,18.10.2021,פתח תקווה,"רמב""ם 46",ג,60.28,"1,760,000"
1196,18.10.2021,פתח תקווה,ריבלין 2,קומה 3,56.80,"1,170,000"
1197,18.10.2021,פתח תקווה,רצון מנחם 2,שלישית,73,"1,745,000"
1198,18.10.2021,פתח תקווה,ברנט זרח 14,שלישית,60.20,"1,390,000"
1199,18.10.2021,פתח תקווה,יהוד 7, ,68,"1,350,000"
1200,17.10.2021,פתח תקווה,ברנדייס 11,שניה,70.17,"1,550,000"
1201,17.10.2021,פתח תקווה,ויסבורג 5,ג,44.50,"1,190,000"
1202,17.10.2021,פתח תקווה,וולפסון דוד 8,א,57.56,"1,450,000"
1203,17.10.2021,פתח תקווה,אחד העם 49,ד,54.54,"1,260,000"
1204,17.10.2021,פתח תקווה, ,שניה,75,"1,730,000"
1205,14.10.2021,פתח תקווה,שטמפפר יהושע 147,שלישית,67.25,"1,460,000"
1206,14.10.2021,פתח תקווה,נחלת צבי 32,ב',58.39,"1,480,000"
1207,14.10.2021,פתח תקווה,חפץ חיים 18,ראשונה,61,"1,112,000"
1208,13.10.2021,פתח תקווה,שטמפפר יהושע 20,שלישית,50.47,"1,210,000"
1209,13.10.2021,פתח תקווה, ,שביעית,75,"1,741,225"
1210,12.10.2021,פתח תקווה,שפרינצק 34,שניה,48.50,"1,300,000"
1211,12.10.2021,פתח תקווה,הרב קלישר 33,קומה 1,84.92,"1,870,000"
1212,12.10.2021,פתח תקווה,ברנדה זאב 35,א,64.70,"1,440,000"
1213,12.10.2021,פתח תקווה,ברנר 30,ראשונה,58,"1,650,000"
1214,12.10.2021,פתח תקווה,אברבנאל 9,ראשונה,76.25,"815,625"
