,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
206,207,"880,000 ₪",גיורא יוספטל 17 מפה,"דירה, שכונה ד', באר שבע",2,60,none,"קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
207,208,"650,000 ₪",גיורא יוספטל 24 מפה,"דירה, באר שבע",1,65,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
208,209,לא צוין מחיר,גיורא יוספטל 25 מפה,"דירה, שכונה ד', באר שבע",1,70,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
209,210,"790,000 ₪",גיורא יוספטל 26,"דירה, שכונה ד', באר שבע",1,50,none,"קומות בבנין
3","חניות
1",1,1,0,1,0,0,1,0,0,1,none,"תאריך כניסה
כניסה גמישה",0,0
210,211,"720,000 ₪",גיורא יוספטל 30 מפה,"דירה, שכונה ד', באר שבע",3,54,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
211,212,"720,000 ₪",גיורא יוספטל מפה,"דירה, שכונה ד', באר שבע",3,55,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
212,213,"640,000 ₪",גיורא יוספטל מפה,"דירה, שכונה ד', באר שבע",2,58,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
213,214,"860,000 ₪",גלבוע מפה,"דירה, שכונה ה', באר שבע",2,82,none,"קומות בבנין
8","חניות
1",1,1,1,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
214,215,"870,000 ₪",גלבוע מפה,"דירה, שכונה ה', באר שבע",2,82,none,"קומות בבנין
7","חניות
ללא",1,0,1,0,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
215,216,"699,000 ₪",גמל,"דירה, שכונה ה', באר שבע",3,65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
216,217,"699,000 ₪",גמל 15 מפה,"דירה, שכונה ה', באר שבע",3,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
217,218,"670,000 ₪",גמל 7 מפה,"דירה, שכונה ה', באר שבע",3,78,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
218,219,"730,000 ₪",גמל 9 מפה,"דירה, שכונה ה', באר שבע",3,65,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
219,220,"660,000 ₪",גמל מפה,"דירה, שכונה ה', באר שבע",3,76,none,"קומות בבנין
3","חניות
1",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
220,221,לא צוין מחיר,גמל מפה,"דירה, שכונה ה', באר שבע",2,64,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
221,222,"650,000 ₪",גמל מפה,"דירה, שכונה ה', באר שבע",3,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
222,223,"679,000 ₪",גמל מפה,"דירה, שכונה ה', באר שבע",3,70,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
223,224,"650,000 ₪",גמל מפה,"דירה, שכונה ה', באר שבע",3,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
224,225,"679,000 ₪",גמל מפה,"דירה, שכונה ה', באר שבע",3,70,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
225,226,"675,000 ₪",גמל מפה,"דירה, שכונה ה', באר שבע",3,65,none,"קומות בבנין
3","חניות
1",1,1,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
226,227,"675,000 ₪",גמל מפה,"דירה, שכונה ה', באר שבע",3,65,none,"קומות בבנין
3","חניות
1",1,1,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
227,228,"650,000 ₪",גמל מפה,"דירה, שכונה ה', באר שבע",3,65,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
228,229,"650,000 ₪",גמל מפה,"דירה, שכונה ה', באר שבע",3,65,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
229,230,"725,000 ₪",גמל מפה,"דירה, שכונה ה', באר שבע",3,64,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
01/08/2023",0,0
230,231,"725,000 ₪",גמל מפה,"דירה, שכונה ה', באר שבע",3,64,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
01/08/2023",0,0
231,232,"940,000 ₪",גרשון שופמן מפה,"דירה, נווה זאב, נאות אילן, באר שבע",3,86,none,"קומות בבנין
6","חניות
ללא",1,1,1,1,1,1,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
232,233,"719,000 ₪",דב יוסף מפה,"דירה, שכונה י""א, באר שבע",3,73,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
233,234,"800,000 ₪",דב יוסף מפה,"דירה, שכונה י""א, באר שבע",2,71,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
234,235,"800,000 ₪",דב יוסף מפה,"דירה, שכונה י""א, באר שבע",2,71,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
235,236,"750,000 ₪",דב יוסף מפה,"דירה, שכונה י""א, באר שבע",2,72,none,"קומות בבנין
4","חניות
1",1,0,0,0,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
236,237,"829,000 ₪",דב יוסף מפה,"דירה, שכונה י""א, באר שבע",2,72,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
237,238,"920,000 ₪",דוד אלעזר מפה,"דירה, שכונה ו', באר שבע",5,75,"מרפסות
1","קומות בבנין
10","חניות
1",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
238,239,"1,090,000 ₪",דוד אלעזר מפה,"דירה, באר שבע",2,100,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
239,240,"1,090,000 ₪",דוד אלעזר מפה,"דירה, באר שבע",2,100,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
240,241,"990,000 ₪",דוד אלעזר מפה,"דירה, שכונה ו', באר שבע",6,85,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
241,242,"990,000 ₪",דוד אלעזר מפה,"דירה, שכונה ו', באר שבע",6,85,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
242,243,"735,000 ₪",דוד המלך 25 מפה,"דירה, שכונה ד', באר שבע",1,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
243,244,"730,000 ₪",דוד המלך 7 מפה,"דירה, שכונה ד', באר שבע",3,48,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
244,245,"585,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",3,55,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
245,246,"750,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",3,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
246,247,"750,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",3,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
247,248,"639,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",3,50,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
248,249,"585,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",3,55,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
249,250,"650,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",3,52,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
250,251,"550,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",2,48,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
251,252,"620,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",4,58,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,0,0,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
252,253,"585,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",3,55,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
253,254,"695,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",1,60,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
254,255,"695,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",1,60,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
255,256,"680,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",2,54,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
256,257,"680,000 ₪",דוד המלך מפה,"דירה, שכונה ד', באר שבע",2,54,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
257,258,"1,200,000 ₪",דוד ניב מפה,"דירה, נווה זאב, נאות אילן, באר שבע",9,100,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
258,259,לא צוין מחיר,דוד ניב מפה,"דירה, נווה זאב, נאות אילן, באר שבע",קרקע,85,"מרפסות
1",none,"חניות
ללא",1,0,0,0,0,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
259,260,לא צוין מחיר,דוד ניב מפה,"דירה, נווה זאב, נאות אילן, באר שבע",קרקע,85,"מרפסות
1",none,"חניות
ללא",1,0,0,0,0,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
260,261,"860,000 ₪",דרך המשחררים 33 מפה,"דירה, שכונה א', באר שבע",3,83,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
261,262,"920,000 ₪",דרך המשחררים 35 מפה,"דירה, באר שבע",1,76,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,1,0,0,0,1,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
262,263,"849,000 ₪",דרך המשחררים 40 מפה,"דירה, באר שבע",1,76,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
263,264,"765,000 ₪",דרך המשחררים מפה,"דירה, שכונה ה', באר שבע",3,65,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
264,265,"765,000 ₪",דרך המשחררים מפה,"דירה, שכונה ה', באר שבע",3,65,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
265,266,"1,050,000 ₪",דרך המשחררים מפה,"דירה, שכונה א', באר שבע",4,85,none,"קומות בבנין
8","חניות
1",1,0,1,1,1,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
266,267,"870,000 ₪",דרך המשחררים מפה,"דירה, שכונה ב', באר שבע",1,76,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
267,268,"870,000 ₪",דרך המשחררים מפה,"דירה, שכונה ב', באר שבע",1,76,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
268,269,"899,000 ₪",דרך המשחררים מפה,"דירה, שכונה ב', באר שבע",3,82,none,"קומות בבנין
3","חניות
3",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
269,270,"870,000 ₪",דרך השלום 22 מפה,"דירה, שכונה ג', באר שבע",1,83,none,"קומות בבנין
3","חניות
3",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
270,271,"750,000 ₪",דרך השלום 34 מפה,"דירה, שכונה ג', באר שבע",2,47,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
271,272,"750,000 ₪",דרך השלום 34 מפה,"דירה, שכונה ג', באר שבע",2,47,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
272,273,"740,000 ₪",דרך השלום 56 מפה,"דירה, שכונה ג', באר שבע",6,63,none,"קומות בבנין
14","חניות
3",1,0,1,0,0,1,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
273,274,"670,000 ₪",דרך השלום 56 מפה,"דירה, שכונה ג', באר שבע",7,63,none,"קומות בבנין
14","חניות
1",1,0,1,0,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
274,275,"725,000 ₪",דרך השלום 56 מפה,"דירה, שכונה ג', באר שבע",4,75,none,"קומות בבנין
14","חניות
ללא",1,0,1,0,0,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
275,276,"670,000 ₪",דרך השלום 56 מפה,"דירה, שכונה ג', באר שבע",7,63,none,"קומות בבנין
14","חניות
1",1,0,1,0,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
276,277,"710,000 ₪",דרך השלום 56 מפה,"דירה, שכונה ג', באר שבע",9,65,none,"קומות בבנין
14","חניות
ללא",1,1,1,0,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
277,278,"710,000 ₪",דרך השלום 56 מפה,"דירה, שכונה ג', באר שבע",9,65,none,"קומות בבנין
14","חניות
ללא",1,1,1,0,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
278,279,"710,000 ₪",דרך השלום 56 מפה,"דירה, שכונה ג', באר שבע",9,65,none,"קומות בבנין
14","חניות
ללא",1,1,1,0,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
279,280,"669,000 ₪",דרך השלום 56 מפה,"דירה, שכונה ג', באר שבע",2,65,none,"קומות בבנין
14","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
280,281,"675,000 ₪",דרך השלום מפה,"דירה, שכונה ג', באר שבע",11,65,"מרפסות
1","קומות בבנין
14","חניות
1",1,0,1,0,1,1,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
281,282,"699,000 ₪",דרך השלום מפה,"דירה, שכונה ג', באר שבע",7,60,none,"קומות בבנין
14","חניות
1",1,1,1,0,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
282,283,"699,000 ₪",דרך השלום מפה,"דירה, שכונה ג', באר שבע",7,60,none,"קומות בבנין
14","חניות
1",1,1,1,0,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
283,284,"798,000 ₪",דרך השלום מפה,"דירה, שכונה ג', באר שבע",2,45,"מרפסות
1","קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
284,285,"798,000 ₪",דרך השלום מפה,"דירה, שכונה ג', באר שבע",2,45,"מרפסות
1","קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
285,286,"740,000 ₪",דרך השלום מפה,"דירה, באר שבע",1,72,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
286,287,"740,000 ₪",דרך השלום מפה,"דירה, באר שבע",1,72,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
287,288,"730,000 ₪",דרך השלום מפה,"דירה, שכונה ג', באר שבע",קרקע,54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
288,289,"755,000 ₪",דרך השלום מפה,"דירה, שכונה ג', באר שבע",2,72,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
289,290,"755,000 ₪",דרך השלום מפה,"דירה, שכונה ג', באר שבע",2,72,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
290,291,לא צוין מחיר,דרך השלום מפה,"דירה, שכונה ג', באר שבע",קרקע,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
291,292,"760,000 ₪",דרך השלום מפה,"דירה, שכונה ג', באר שבע",1,73,none,"קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
292,293,"675,000 ₪",דרך השלום מפה,"דירה, שכונה ג', באר שבע",11,65,"מרפסות
1","קומות בבנין
14","חניות
1",1,0,1,0,1,1,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
293,294,"815,000 ₪",דרך השלום מפה,"דירה, באר שבע",1,65,none,"קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
294,295,"925,000 ₪",דרך מצדה 10 מפה,"דירה, שכונה ד', באר שבע",3,70,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
295,296,"820,000 ₪",דרך מצדה 14 מפה,"דירה, שכונה ד', באר שבע",קרקע,54,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
296,297,"820,000 ₪",דרך מצדה 14 מפה,"דירה, שכונה ד', באר שבע",קרקע,54,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
297,298,"800,000 ₪",דרך מצדה 200 מפה,"דירה, שכונה ו', באר שבע",2,65,none,"קומות בבנין
4","חניות
1",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
298,299,"820,000 ₪",דרך מצדה 240 מפה,"דירה, שכונה י""א, באר שבע",3,73,none,"קומות בבנין
4","חניות
3",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
299,300,"1,075,000 ₪",דרך מצדה 27 מפה,"דירה, שכונה ב', באר שבע",1,77,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
300,301,"799,000 ₪",דרך מצדה 54 מפה,"דירה, שכונה ד', באר שבע",קרקע,52,none,"קומות בבנין
4","חניות
1",1,1,0,1,1,1,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
301,302,"760,000 ₪",דרך מצדה 60 מפה,"דירה, שכונה ד', באר שבע",4,73,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
302,303,"810,000 ₪",דרך מצדה 73 מפה,"דירה, שכונה ב', באר שבע",3,77,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
303,304,"770,000 ₪",דרך מצדה מפה,"דירה, שכונה י""א, באר שבע",8,75,none,"קומות בבנין
8","חניות
ללא",1,0,1,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
304,305,"650,000 ₪",דרך מצדה מפה,"דירה, שכונה ו', באר שבע",3,75,none,"קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
305,306,"789,000 ₪",דרך מצדה מפה,"דירה, שכונה ב', באר שבע",3,74,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
306,307,"640,000 ₪",דרך מצדה מפה,"דירה, שכונה ו', באר שבע",3,76,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
307,308,"660,000 ₪",דרך מצדה מפה,"דירה, באר שבע",4,75,none,"קומות בבנין
4","חניות
1",0,1,0,1,0,0,1,0,1,1,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
308,309,"840,000 ₪",דרך מצדה מפה,"דירה, שכונה ד', באר שבע",3,55,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
309,310,"840,000 ₪",דרך מצדה מפה,"דירה, שכונה ד', באר שבע",3,55,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
310,311,"925,000 ₪",דרך מצדה מפה,"דירה, שכונה י""א, באר שבע",3,76,none,"קומות בבנין
8","חניות
ללא",1,0,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
311,312,"770,000 ₪",האיסיים 3 מפה,"דירה, באר שבע",2,55,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
312,313,"735,000 ₪",האיסיים מפה,"דירה, שכונה ד', באר שבע",3,81,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,1,1,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
313,314,"730,000 ₪",האיסיים מפה,"דירה, שכונה ד', באר שבע",2,50,none,"קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
314,315,"740,000 ₪",האיסיים מפה,"דירה, באר שבע",2,50,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
315,316,"770,000 ₪","החיד""א 11 מפה","דירה, שכונה י""א, באר שבע",2,76,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
316,317,"875,000 ₪","החיד""א מפה","דירה, שכונה י""א, באר שבע",4,70,none,"קומות בבנין
4","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
317,318,"649,000 ₪","החיד""א מפה","דירה, באר שבע",4,748,none,none,"חניות
ללא",1,0,0,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
