,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
111,112,"2,100,000 ₪",וולפסון מפה,"דירה, רסקו א', חולון",3,75,none,"קומות בבנין
4","חניות
1",1,0,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
112,113,"2,190,000 ₪",זאב ז'בוטינסקי 15 מפה,"דירה, אגרובנק, חולון",3,93,none,"קומות בבנין
3","חניות
ללא",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
113,114,"2,450,000 ₪",זאב ז'בוטינסקי 21 מפה,"דירה, אגרובנק, חולון",4,84,none,"קומות בבנין
4","חניות
1",1,1,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
114,115,"2,450,000 ₪",זאב ז'בוטינסקי 21 מפה,"דירה, אגרובנק, חולון",4,84,none,"קומות בבנין
4","חניות
1",1,1,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
115,116,"2,070,000 ₪",זאב ז'בוטינסקי מפה,"דירה, אגרובנק, חולון",2,63,none,"קומות בבנין
4","חניות
1",0,0,1,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
116,117,"1,990,000 ₪",זלמן ארן מפה,"דירה, נאות רחל, חולון",1,70,none,"קומות בבנין
3","חניות
1",1,0,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
117,118,"1,780,000 ₪",חובבי ציון מפה,"דירה, גרין ועם, חולון",1,60,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
118,119,"2,290,000 ₪",חולון מפה,"דירה, חולון",2,56,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,1,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
119,120,"2,290,000 ₪",חולון מפה,"דירה, חולון",2,56,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,1,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
120,121,לא צוין מחיר,חולון מפה,"דירה, חולון",4,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
121,122,"2,270,000 ₪",חולון מפה,"דירה, חולון",6,90,none,"קומות בבנין
8","חניות
ללא",1,0,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
122,123,"1,960,000 ₪",חולון מפה,"דירה, חולון",2,78,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
123,124,"2,290,000 ₪",חולון מפה,"דירה, חולון",2,56,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,1,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
124,125,"2,290,000 ₪",חולון מפה,"דירה, חולון",2,56,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,1,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
125,126,"1,850,000 ₪",חולון מפה,"דירה, חולון",2,85,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
126,127,"1,720,000 ₪",חולון מפה,"דירה, חולון",1,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
127,128,"1,850,000 ₪",חיים לנדאו מפה,"דירה, בן גוריון, חולון",4,70,none,"קומות בבנין
6","חניות
1",0,0,1,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
128,129,"2,150,000 ₪",חכמי ישראל מפה,"דירה, קרית מיכה, חולון",4,75,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
129,130,"2,150,000 ₪",חכמי ישראל מפה,"דירה, קרית מיכה, חולון",4,75,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
130,131,"1,995,000 ₪",חכמי ישראל מפה,"דירה, קרית מיכה, חולון",1,71,none,"קומות בבנין
4","חניות
1",1,1,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
131,132,"1,995,000 ₪",חכמי ישראל מפה,"דירה, קרית מיכה, חולון",1,71,none,"קומות בבנין
4","חניות
1",1,1,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
132,133,"1,995,000 ₪",חכמי ישראל מפה,"דירה, קרית מיכה, חולון",1,71,none,"קומות בבנין
4","חניות
1",1,1,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
133,134,לא צוין מחיר,טרומפלדור מפה,"דירה, אגרובנק, חולון",3,90,none,"קומות בבנין
4","חניות
1",1,0,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
134,135,"2,390,000 ₪",יבנה 13 מפה,"דירה, מרכז, קרית עבודה, חולון",1,90,none,"קומות בבנין
4","חניות
1",1,0,1,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
135,136,"2,100,000 ₪",יבנה מפה,"דירה, מרכז, קרית עבודה, חולון",1,70,none,"קומות בבנין
4","חניות
1",1,0,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
01/01/2024",0,0
136,137,"2,490,000 ₪",יהושע חנקין 35 מפה,"דירה, אגרובנק, חולון",1,85,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
137,138,"2,490,000 ₪",יהושע חנקין 35 מפה,"דירה, אגרובנק, חולון",1,85,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
138,139,"1,720,000 ₪",יהושע חנקין מפה,"דירה, מרכז, קרית עבודה, חולון",3,84,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
139,140,"2,520,000 ₪",יהושע חנקין מפה,"דירה, אגרובנק, חולון",4,77,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
140,141,"1,990,000 ₪",יהושע חנקין מפה,"דירה, מרכז, קרית עבודה, חולון",4,79,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,1,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
141,142,"2,250,000 ₪",יהושע חנקין מפה,"דירה, אגרובנק, חולון",3,80,"מרפסות
2","קומות בבנין
8","חניות
ללא",1,0,1,0,0,1,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
142,143,"2,250,000 ₪",יהושע חנקין מפה,"דירה, אגרובנק, חולון",3,80,"מרפסות
2","קומות בבנין
8","חניות
ללא",1,0,1,0,0,1,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
143,144,"1,950,000 ₪",יהושע חנקין מפה,"דירה, חולון",3,80,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
144,145,"2,240,000 ₪",יהושע חנקין מפה,"דירה, אגרובנק, חולון",6,65,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
145,146,"2,200,000 ₪",יהושע חנקין מפה,"דירה, אגרובנק, חולון",2,77,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
146,147,"2,190,000 ₪",יהושע חנקין מפה,"דירה, אגרובנק, חולון",5,68,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,1,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
147,148,"1,850,000 ₪",יוטבתה מפה,"דירה, חולון",3,60,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
148,149,"2,050,000 ₪",יוסף אהרונוביץ' 51 מפה,"דירה, שיכון ותיקים, חולון",3,80,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
149,150,"2,050,000 ₪",יוסף אהרונוביץ' 51 מפה,"דירה, שיכון ותיקים, חולון",3,80,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
150,151,"1,990,000 ₪",יוסף אהרונוביץ' מפה,"דירה, שיכון ותיקים, חולון",4,47,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
151,152,"1,700,000 ₪",ירמיהו מפה,"דירה, נאות יהודית ונווה ארזים, חולון",1,65,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
15/07/2023",0,0
152,153,"2,050,000 ₪","לח""י 1 מפה","דירה, תל גיבורים, חולון",1,135,"מרפסות
1","קומות בבנין
1","חניות
1",1,0,0,1,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
153,154,"2,050,000 ₪","לח""י 1 מפה","דירה, תל גיבורים, חולון",1,135,"מרפסות
1","קומות בבנין
1","חניות
1",1,0,0,1,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
154,155,"1,850,000 ₪",ליאון בלום 54 מפה,"דירה, מרכז, קרית עבודה, חולון",3,60,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
155,156,"2,090,000 ₪",מניה וישראל שוחט מפה,"דירה, מרכז, קרית עבודה, חולון",1,70,none,"קומות בבנין
3","חניות
1",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
156,157,"1,690,000 ₪",מניה וישראל שוחט מפה,"דירה, מרכז, קרית עבודה, חולון",3,65,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
157,158,"1,950,000 ₪",מעלות 16,"דירה, נאות יהודית ונווה ארזים, חולון",6,65,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,0,0,0,0,0,0,0,none,"תאריך כניסה
כניסה מיידית",0,0
158,159,"1,950,000 ₪",מעלות 16,"דירה, נאות יהודית ונווה ארזים, חולון",6,65,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,0,0,0,0,0,0,0,none,"תאריך כניסה
כניסה מיידית",0,0
159,160,"1,895,000 ₪",מעלות מפה,"דירה, נאות יהודית ונווה ארזים, חולון",6,85,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
160,161,"1,895,000 ₪",מעלות מפה,"דירה, נאות יהודית ונווה ארזים, חולון",6,85,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
161,162,"1,830,000 ₪",מעלות מפה,"דירה, נאות יהודית ונווה ארזים, חולון",6,72,none,"קומות בבנין
7","חניות
ללא",1,0,1,1,1,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
162,163,"2,160,000 ₪",מפרץ שלמה 31 מפה,"דירה, קרית שרת מערב, חולון",1,75,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,0,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
163,164,"2,160,000 ₪",מפרץ שלמה 31 מפה,"דירה, קרית שרת מערב, חולון",1,75,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,0,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
164,165,"1,790,000 ₪",מפרץ שלמה מפה,"דירה, קרית שרת מזרח, חולון",1,65,"מרפסות
1","קומות בבנין
8","חניות
ללא",1,0,1,0,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
31/12/2023",0,0
165,166,"1,970,000 ₪","מרכז, קרית עבודה מפה","דירה, מרכז, קרית עבודה, חולון",1,78,none,"קומות בבנין
3","חניות
1",1,1,1,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
166,167,"1,980,000 ₪","מרכז, קרית עבודה מפה","דירה, מרכז, קרית עבודה, חולון",1,78,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
167,168,"1,890,000 ₪","מרכז, קרית עבודה מפה","דירה, מרכז, קרית עבודה, חולון",2,72,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
168,169,"1,870,000 ₪",משה סנה מפה,"דירה, קרית שרת מזרח, חולון",3,70,none,"קומות בבנין
5","חניות
1",1,1,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
169,170,"1,850,000 ₪",משה שרת,"דירה, קרית שרת מערב, חולון",4,70,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
170,171,"2,150,000 ₪",משה שרת מפה,"דירה, קרית שרת מזרח, חולון",4,70,none,"קומות בבנין
7","חניות
1",1,1,1,1,1,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
171,172,"1,800,000 ₪",נאות יהודית ונווה ארזים מפה,"דירה, נאות יהודית ונווה ארזים, חולון",4,68,none,"קומות בבנין
7","חניות
ללא",1,0,1,0,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
172,173,"1,850,000 ₪",נאות רחל,"דירה, נאות רחל, חולון",3,64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
173,174,"1,650,000 ₪",נאות רחל מפה,"דירה, נאות רחל, חולון",3,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
174,175,"1,690,000 ₪",נאות רחל מפה,"דירה, נאות רחל, חולון",3,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,1,1,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
175,176,"1,899,000 ₪",סוקולוב,"דירה, אגרובנק, חולון",1,70,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
176,177,לא צוין מחיר,סוקולוב 119,"דירה, אגרובנק, חולון",2,89,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,none,"תאריך כניסה
כניסה מיידית",0,0
177,178,לא צוין מחיר,סוקולוב 119,"דירה, אגרובנק, חולון",2,89,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,none,"תאריך כניסה
כניסה מיידית",0,0
178,179,"2,080,000 ₪",סוקולוב מפה,"דירה, מרכז, קרית עבודה, חולון",3,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
179,180,"2,050,000 ₪",עטרות 1,"דירה, קרית שרת מערב, חולון",6,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
180,181,"1,950,000 ₪",עמק דותן מפה,"דירה, קרית שרת מערב, חולון",4,80,none,"קומות בבנין
7","חניות
ללא",1,0,1,1,1,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
181,182,"1,900,000 ₪",עמק יזרעאל 15 מפה,"דירה, חולון",2,66,none,"קומות בבנין
4","חניות
ללא",1,0,1,1,0,0,0,0,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
182,183,"2,890,000 ₪",פרוג 6 מפה,"דירה, אגרובנק, חולון",6,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
183,184,"1,890,000 ₪",צאלים 26 מפה,"דירה, חולון",3,85,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
184,185,"2,340,000 ₪",קיבוץ גלויות 12 מפה,"דירה, רסקו ב', חולון",4,70,none,"קומות בבנין
6","חניות
1",1,1,1,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
185,186,"2,340,000 ₪",קיבוץ גלויות 12 מפה,"דירה, רסקו ב', חולון",4,70,none,"קומות בבנין
6","חניות
1",1,1,1,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
186,187,"1,950,000 ₪",קלישר 3 מפה,"דירה, אגרובנק, חולון",3,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,1,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
187,188,"1,890,000 ₪",קפלן מפה,"דירה, גרין ועם, חולון",3,62,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
188,189,"1,790,000 ₪",קרן היסוד מפה,"דירה, קרית שרת מערב, חולון",2,70,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
189,190,"1,930,000 ₪",רחבעם זאבי מפה,"דירה, גרין ועם, חולון",1,70,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
190,191,"2,195,000 ₪",רמת הגולן מפה,"דירה, קרית שרת מזרח, חולון",1,75,none,"קומות בבנין
4","חניות
ללא",1,0,1,0,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
09/07/2023",0,0
191,192,"1,750,000 ₪",רמת הגולן מפה,"דירה, קרית שרת מזרח, חולון",4,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
192,193,"1,890,000 ₪",רמת הגולן מפה,"דירה, קרית שרת מזרח, חולון",3,75,none,"קומות בבנין
5","חניות
1",1,1,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
193,194,"1,950,000 ₪",רסקו א' מפה,"דירה, רסקו א', חולון",3,80,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
194,195,"1,840,000 ₪",רסקו א' מפה,"דירה, רסקו א', חולון",3,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
195,196,"1,650,000 ₪",שבזי מפה,"דירה, נאות רחל, חולון",2,70,none,"קומות בבנין
3","חניות
ללא",0,0,0,1,0,0,0,0,1,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
196,197,"2,090,000 ₪",שדרות בן גוריון 26,"דירה, בן גוריון, חולון",2,70,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,0,1,1,1,0,none,"תאריך כניסה
16/07/2023",0,0
197,198,"2,090,000 ₪",שדרות בן גוריון 26,"דירה, בן גוריון, חולון",2,70,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,0,1,1,1,0,none,"תאריך כניסה
16/07/2023",0,0
198,199,"1,890,000 ₪",שדרות בן גוריון 36 מפה,"דירה, בן גוריון, חולון",5,64,"מרפסות
1","קומות בבנין
7","חניות
1",1,1,1,1,1,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
199,200,"2,050,000 ₪",שדרות בן גוריון מפה,"דירה, חולון",5,60,none,"קומות בבנין
6","חניות
1",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
200,201,"2,050,000 ₪",שדרות בן גוריון מפה,"דירה, חולון",5,60,none,"קומות בבנין
6","חניות
1",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
201,202,"2,050,000 ₪",שדרות בן גוריון מפה,"דירה, חולון",5,60,none,"קומות בבנין
6","חניות
1",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
202,203,"2,050,000 ₪",שדרות בן גוריון מפה,"דירה, חולון",5,60,none,"קומות בבנין
6","חניות
1",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
203,204,"2,050,000 ₪",שדרות בן גוריון מפה,"דירה, חולון",5,60,none,"קומות בבנין
6","חניות
1",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
204,205,"2,050,000 ₪",שדרות בן גוריון מפה,"דירה, חולון",5,60,none,"קומות בבנין
6","חניות
1",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
205,206,"1,950,000 ₪",שדרות דב הוז 3 מפה,"דירה, נאות רחל, חולון",2,88,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
206,207,"1,950,000 ₪",שדרות דב הוז 3 מפה,"דירה, נאות רחל, חולון",2,88,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
207,208,"1,770,000 ₪",שדרות דב הוז 56 מפה,"דירה, תל גיבורים, חולון",2,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
208,209,"1,950,000 ₪",שדרות דב הוז 69 מפה,"דירה, נאות רחל, חולון",2,75,none,"קומות בבנין
3","חניות
1",1,0,1,1,0,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
209,210,"1,790,000 ₪",שדרות דב הוז מפה,"דירה, תל גיבורים, חולון",2,66,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
210,211,"1,750,000 ₪",שדרות דב הוז מפה,"דירה, תל גיבורים, חולון",3,72,none,"קומות בבנין
3","חניות
1",1,1,0,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
211,212,"1,750,000 ₪",שדרות דב הוז מפה,"דירה, תל גיבורים, חולון",3,72,none,"קומות בבנין
3","חניות
1",1,1,0,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
212,213,"1,790,000 ₪",שדרות דב הוז מפה,"דירה, תל גיבורים, חולון",2,66,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
213,214,"2,050,000 ₪",שדרות דב הוז מפה,"דירה, חולון",3,70,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
214,215,"1,599,000 ₪",שדרות דב הוז מפה,"דירה, גרין ועם, חולון",3,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
215,216,לא צוין מחיר,שדרות ירושלים 91 מפה,"דירה, נאות יהודית ונווה ארזים, חולון",1,55,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
216,217,"1,830,000 ₪",שיכון ותיקים מפה,"דירה, שיכון ותיקים, חולון",1,65,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
02/07/2023",0,0
217,218,"1,830,000 ₪",שיכון ותיקים מפה,"דירה, שיכון ותיקים, חולון",1,65,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
02/07/2023",0,0
218,219,"1,590,000 ₪",שמואל הנגיד מפה,"דירה, גרין ועם, חולון",4,75,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
219,220,"1,890,000 ₪",שפרינצק 23 מפה,"דירה, מרכז, קרית עבודה, חולון",1,80,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/10/2023",0,0
220,221,לא צוין מחיר,ששת הימים מפה,"דירה, קרית שרת מזרח, חולון",1,70,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
