,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
107,108,"2,500,000 ₪",יעקב בן סירא 6 מפה,"דירה, הרקפות, ראשון לציון",4,87,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
108,109,"2,700,000 ₪",ירושלים 131 מפה,"דירה, השומר, ראשון לציון",21,105,"מרפסות
1","קומות בבנין
26","חניות
2",1,0,0,0,0,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/06/2023",0,0
109,110,"1,740,000 ₪",ירושלים מפה,"דירה, רמב""ם, ראשון לציון",5,68,none,"קומות בבנין
7","חניות
ללא",1,0,1,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
110,111,"1,740,000 ₪",ירושלים מפה,"דירה, רמב""ם, ראשון לציון",5,68,none,"קומות בבנין
7","חניות
ללא",1,0,1,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
111,112,"1,890,000 ₪",כצנלסון,"דירה, כצנלסון, ראשון לציון",2,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
112,113,"2,050,000 ₪",כצנלסון מפה,"דירה, כצנלסון, ראשון לציון",3,75,none,"קומות בבנין
4","חניות
1",1,0,1,1,1,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
113,114,"2,300,000 ₪",לילינבלום 4 מפה,"דירה, כצנלסון, ראשון לציון",1,92,none,"קומות בבנין
4","חניות
1",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
114,115,"2,350,000 ₪",מאיר ויניק 14 מפה,"דירה, רמז, מערב ותיק, ראשון לציון",2,85,none,"קומות בבנין
4","חניות
1",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
115,116,"2,150,000 ₪",מאיר ויניק 18 מפה,"דירה, רמז, מערב ותיק, ראשון לציון",2,80,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
116,117,"2,250,000 ₪",מאיר ויניק 20 מפה,"דירה, רמז, מערב ותיק, ראשון לציון",1,85,none,"קומות בבנין
4","חניות
1",1,1,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
31/08/2023",0,0
117,118,"1,990,000 ₪",מאירוביץ',"דירה, ראשון לציון",4,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
118,119,"1,985,000 ₪",מאירוביץ' מפה,"דירה, השומר, ראשון לציון",5,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
119,120,"1,985,000 ₪",מאירוביץ' מפה,"דירה, השומר, ראשון לציון",5,75,none,"קומות בבנין
5","חניות
1",1,0,1,1,1,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
120,121,לא צוין מחיר,מבצע נחשון מפה,"דירה, נווה ים, ראשון לציון",4,75,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
121,122,לא צוין מחיר,מבצע נחשון מפה,"דירה, נווה ים, ראשון לציון",1,80,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
122,123,"2,070,000 ₪",מבצע קדש 23 מפה,"דירה, כצנלסון, ראשון לציון",3,70,none,"קומות בבנין
4","חניות
1",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
123,124,"2,070,000 ₪",מבצע קדש 23 מפה,"דירה, כצנלסון, ראשון לציון",3,70,none,"קומות בבנין
4","חניות
1",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
124,125,"1,950,000 ₪",מורדי הגטאות מפה,"דירה, ראשון לציון",קרקע,90,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
125,126,לא צוין מחיר,מורשת ישראל מפה,"דירה, נאות שקמה, ראשון לציון",2,72,"מרפסות
2","קומות בבנין
7","חניות
1",1,1,1,1,1,1,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
126,127,"2,920,000 ₪",מיכאל סיטרמן 4 מפה,"דירה, נחלת יהודה, ראשון לציון",3,94,"מרפסות
2","קומות בבנין
9","חניות
1",1,0,1,1,0,1,0,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
127,128,"2,790,000 ₪",מיכאל סיטרמן מפה,"דירה, נחלת יהודה, ראשון לציון",5,82,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,0,0,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
128,129,"2,790,000 ₪",מיכאל סיטרמן מפה,"דירה, נחלת יהודה, ראשון לציון",5,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
129,130,"2,790,000 ₪",מיכאל סיטרמן מפה,"דירה, נחלת יהודה, ראשון לציון",5,82,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,0,0,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
130,131,"2,690,000 ₪",מיכאל סיטרמן מפה,"דירה, נחלת יהודה, ראשון לציון",1,75,"מרפסות
1","קומות בבנין
7","חניות
1",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
131,132,לא צוין מחיר,מישור הנוף מפה,"דירה, מישור הנוף, ראשון לציון",2,80,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
132,133,"2,950,000 ₪",מעגל השלום 3 מפה,"דירה, קרית חתני פרס נובל, ראשון לציון",2,86,"מרפסות
1","קומות בבנין
15","חניות
2",1,0,1,0,0,1,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
133,134,"2,570,000 ₪",מעגל השלום מפה,"דירה, קרית חתני פרס נובל, ראשון לציון",1,85,"מרפסות
1","קומות בבנין
12","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
134,135,לא צוין מחיר,מעגל השלום מפה,"דירה, קרית חתני פרס נובל, ראשון לציון",2,85,"מרפסות
1","קומות בבנין
12","חניות
2",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
135,136,"2,420,000 ₪",מרדכי מוטלה רוזנשטיין מפה,"דירה, רמב""ם, ראשון לציון",2,82,"מרפסות
1","קומות בבנין
2","חניות
1",1,1,1,1,1,1,1,1,0,1,"מצב הנכס
חדש","תאריך כניסה
01/10/2023",0,0
136,137,"2,290,000 ₪",נאות שקמה מפה,"דירה, נאות שקמה, ראשון לציון",5,71,"מרפסות
1","קומות בבנין
7","חניות
1",1,1,1,0,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/04/2024",0,0
137,138,"2,170,000 ₪",נאות שקמה מפה,"דירה, נאות שקמה, ראשון לציון",4,76,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,0
138,139,"2,150,000 ₪",נאות שקמה מפה,"דירה, נאות שקמה, ראשון לציון",6,76,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,0,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
139,140,"2,420,000 ₪",נאות שקמה מפה,"דירה, נאות שקמה, ראשון לציון",3,90,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,1,1,1,0,1,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
140,141,"2,050,000 ₪",נורדאו 31 מפה,"דירה, ראשונים, ראשון לציון",1,100,none,"קומות בבנין
4","חניות
1",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
141,142,לא צוין מחיר,נורדאו 35 מפה,"דירה, ראשונים, ראשון לציון",2,75,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
01/10/2023",0,0
142,143,"1,830,000 ₪",נורדאו מפה,"דירה, רמב""ם, ראשון לציון",2,70,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
143,144,לא צוין מחיר,נורוק 12,"דירה, רמת אליהו, ראשון לציון",1,70,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
144,145,"1,890,000 ₪",נורוק מפה,"דירה, רמת אליהו, ראשון לציון",3,57,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
145,146,"2,200,000 ₪",נורוק מפה,"דירה, רמת אליהו, ראשון לציון",1,66,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
146,147,"2,680,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",12,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
147,148,"2,880,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",16,85,none,"קומות בבנין
22","חניות
ללא",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
148,149,"2,670,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",8,68,"מרפסות
1","קומות בבנין
11","חניות
1",1,0,1,0,0,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
149,150,"2,880,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",16,85,none,"קומות בבנין
22","חניות
ללא",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
150,151,"2,880,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",16,85,none,"קומות בבנין
22","חניות
ללא",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
151,152,"2,880,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",16,85,none,"קומות בבנין
22","חניות
ללא",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
152,153,"2,680,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",12,82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
153,154,"2,750,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",5,86,"מרפסות
1","קומות בבנין
18","חניות
1",1,1,1,0,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
154,155,"2,790,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",13,89,"מרפסות
1","קומות בבנין
18","חניות
1",1,1,1,1,1,1,1,1,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
155,156,"2,500,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",1,72,"מרפסות
1","קומות בבנין
22","חניות
1",1,1,1,1,1,1,1,1,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",1,0
156,157,"2,690,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",10,82,"מרפסות
1","קומות בבנין
18","חניות
1",1,0,1,0,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
157,158,"2,590,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",3,85,"מרפסות
1","קומות בבנין
22","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
158,159,"2,880,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",16,85,none,"קומות בבנין
22","חניות
ללא",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
159,160,"2,750,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",17,84,"מרפסות
1","קומות בבנין
18","חניות
2",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
160,161,"2,690,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",7,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
161,162,"2,800,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",17,86,"מרפסות
1","קומות בבנין
18","חניות
2",1,0,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",1,0
162,163,"2,670,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",8,68,"מרפסות
1","קומות בבנין
11","חניות
1",1,0,1,0,0,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
163,164,"2,690,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",1,92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
164,165,"2,370,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",11,81,"מרפסות
1","קומות בבנין
27","חניות
1",0,0,1,0,0,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
165,166,"2,590,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",3,85,"מרפסות
1","קומות בבנין
22","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
166,167,"2,750,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",17,84,"מרפסות
1","קומות בבנין
18","חניות
2",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
167,168,"2,370,000 ₪",נחלת יהודה מפה,"דירה, נחלת יהודה, ראשון לציון",11,81,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
168,169,לא צוין מחיר,נעורים מפה,"דירה, נעורים, ראשון לציון",9,80,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
169,170,לא צוין מחיר,נעורים מפה,"דירה, נעורים, ראשון לציון",9,80,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
170,171,"2,150,000 ₪",נעמן מפה,"דירה, אברמוביץ', ראשון לציון",2,82,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
171,172,"1,880,000 ₪",נעמן מפה,"דירה, אברמוביץ', ראשון לציון",4,70,none,"קומות בבנין
4","חניות
ללא",1,0,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
172,173,"1,850,000 ₪",נתן ברניצקי 24 מפה,"דירה, רמז, מערב ותיק, ראשון לציון",4,57,none,"קומות בבנין
4","חניות
ללא",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
173,174,"1,850,000 ₪",נתן ברניצקי 24 מפה,"דירה, רמז, מערב ותיק, ראשון לציון",4,57,none,"קומות בבנין
4","חניות
ללא",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
174,175,"2,070,000 ₪",נתן ברניצקי מפה,"דירה, רמז, מערב ותיק, ראשון לציון",1,70,"מרפסות
1","קומות בבנין
6","חניות
1",0,0,1,0,0,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
175,176,"1,870,000 ₪",נתן ברניצקי מפה,"דירה, רמז, מערב ותיק, ראשון לציון",3,82,none,"קומות בבנין
4","חניות
1",1,0,1,1,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
176,177,"1,750,000 ₪",סטפן וייז 11 מפה,"דירה, רמב""ם, ראשון לציון",1,67,none,"קומות בבנין
5","חניות
1",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
177,178,"2,700,000 ₪",עגנון 2 מפה,"דירה, רמת אליהו, ראשון לציון",2,70,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
178,179,"2,700,000 ₪",עגנון 2 מפה,"דירה, רמת אליהו, ראשון לציון",2,70,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
179,180,לא צוין מחיר,עגנון 3 מפה,"דירה, רמת אליהו, ראשון לציון",1,60,none,"קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
180,181,לא צוין מחיר,עגנון 8 מפה,"דירה, רמת אליהו, ראשון לציון",2,56,none,"קומות בבנין
4","חניות
3",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
181,182,"2,100,000 ₪",עגנון מפה,"דירה, ראשון לציון",2,56,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
182,183,"2,390,000 ₪",עין הקורא 23 מפה,"דירה, אברמוביץ', ראשון לציון",10,87,"מרפסות
1","קומות בבנין
22","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
183,184,"2,650,000 ₪",עין הקורא 26 מפה,"דירה, אברמוביץ', ראשון לציון",7,72,"מרפסות
1","קומות בבנין
14","חניות
1",1,0,1,0,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
184,185,"2,490,000 ₪",עין הקורא מפה,"דירה, אברמוביץ', ראשון לציון",10,90,"מרפסות
1","קומות בבנין
20","חניות
1",1,0,1,1,1,1,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
185,186,"2,490,000 ₪",עין הקורא מפה,"דירה, אברמוביץ', ראשון לציון",10,90,"מרפסות
1","קומות בבנין
20","חניות
1",1,0,1,1,1,1,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
186,187,"2,030,000 ₪",פיינברג מפה,"דירה, רמב""ם, ראשון לציון",3,80,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
187,188,"1,850,000 ₪",פיינברג מפה,"דירה, רמב""ם, ראשון לציון",4,80,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
188,189,"1,890,000 ₪",פרופ' נחום מפה,"דירה, כצנלסון, ראשון לציון",2,75,none,"קומות בבנין
4","חניות
1",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
189,190,"1,850,000 ₪",צ'לנוב מפה,"דירה, רמז, מערב ותיק, ראשון לציון",3,80,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
190,191,"1,995,000 ₪","צ""ג בנות 28 מפה","דירה, רמב""ם, ראשון לציון",4,70,none,"קומות בבנין
4","חניות
1",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
191,192,"1,599,000 ₪",צבי הירשפלד 2 מפה,"דירה, רמז, מערב ותיק, ראשון לציון",1,60,none,"קומות בבנין
6","חניות
ללא",0,0,1,1,1,1,0,1,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
192,193,"2,050,000 ₪",צבי הירשפלד 38 מפה,"דירה, רמז, מערב ותיק, ראשון לציון",1,90,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,1,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
193,194,"1,790,000 ₪",צבי הירשפלד 5 מפה,"דירה, רמז, מערב ותיק, ראשון לציון",1,58,none,"קומות בבנין
6","חניות
ללא",1,0,1,0,1,1,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
194,195,"1,990,000 ₪",צבי הירשפלד מפה,"דירה, רמז, מערב ותיק, ראשון לציון",2,75,none,"קומות בבנין
6","חניות
1",1,0,1,1,1,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
195,196,"2,290,000 ₪",צבי פרנק מפה,"דירה, קדמת ראשון, ראשון לציון",5,64,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
196,197,"2,650,000 ₪",צייטלין 18 מפה,"דירה, רמת אליהו, ראשון לציון",2,63,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
197,198,"1,700,000 ₪",קדמת ראשון מפה,"דירה, קדמת ראשון, ראשון לציון",4,73,none,"קומות בבנין
4","חניות
1",0,0,0,0,1,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
198,199,"1,750,000 ₪",קדמת ראשון מפה,"דירה, קדמת ראשון, ראשון לציון",4,88,none,"קומות בבנין
5","חניות
1",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
199,200,"2,190,000 ₪",קרית גנים מפה,"דירה, קרית גנים, ראשון לציון",4,84,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
200,201,לא צוין מחיר,קרית גנים מפה,"דירה, קרית גנים, ראשון לציון",2,75,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
201,202,"1,990,000 ₪",קרית ספר מפה,"דירה, כצנלסון, ראשון לציון",3,85,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
202,203,"1,980,000 ₪",קרית ספר מפה,"דירה, כצנלסון, ראשון לציון",1,81,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
203,204,"2,300,000 ₪",קרל נטר 9 מפה,"דירה, אברמוביץ', ראשון לציון",5,87,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/08/2024",0,0
204,205,"2,300,000 ₪",קרל נטר 9 מפה,"דירה, אברמוביץ', ראשון לציון",5,87,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/08/2024",0,0
205,206,"2,300,000 ₪",קרל נטר 9 מפה,"דירה, אברמוביץ', ראשון לציון",5,87,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/08/2024",0,0
206,207,"1,850,000 ₪",קרן היסוד מפה,"דירה, אברמוביץ', ראשון לציון",2,80,none,"קומות בבנין
4","חניות
1",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
207,208,"2,300,000 ₪",קרן קיימת לישראל מפה,"דירה, אברמוביץ', ראשון לציון",3,90,none,"קומות בבנין
4","חניות
1",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
208,209,"2,400,000 ₪",ראובן יודלוביץ 5 מפה,"דירה, רמז, מערב ותיק, ראשון לציון",1,52,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
209,210,"1,690,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",4,78,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
07/07/2023",0,0
210,211,"2,850,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",4,80,"מרפסות
1","קומות בבנין
9","חניות
1",1,1,1,0,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
211,212,"2,720,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",2,78,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
212,213,"1,850,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",2,60,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
213,214,"2,300,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",2,87,none,"קומות בבנין
4","חניות
ללא",1,0,1,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
214,215,"1,870,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",3,75,none,"קומות בבנין
4","חניות
1",1,0,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
