,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
110,111,לא צוין מחיר,הציונות 11 מפה,"דירה, רובע הקריה, הסיטי, אשדוד",7,102,"מרפסות
1","קומות בבנין
12","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
111,112,"1,900,000 ₪",הציונות 45 מפה,"דירה, רובע הקריה, הסיטי, אשדוד",12,90,nan,nan,nan,1,0,1,1,1,1,1,0,0,0,nan,nan,0,0
112,113,"1,900,000 ₪",הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",5,97,"מרפסות
1","קומות בבנין
9","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
113,114,"2,090,000 ₪",הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",2,92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
114,115,"1,880,000 ₪",הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",6,97,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
115,116,"1,900,000 ₪",הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",5,97,"מרפסות
1","קומות בבנין
9","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
116,117,"1,770,000 ₪",הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",6,98,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
01/07/2024",0,0
117,118,"1,750,000 ₪",הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",5,87,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
118,119,"1,770,000 ₪",הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",6,98,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
01/07/2024",0,0
119,120,"1,750,000 ₪",הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",5,87,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
120,121,לא צוין מחיר,הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",7,95,"מרפסות
1","קומות בבנין
14","חניות
1",1,0,1,0,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
121,122,"2,030,000 ₪",הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",8,120,none,"קומות בבנין
9","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
122,123,"2,100,000 ₪",הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",7,98,"מרפסות
1","קומות בבנין
9","חניות
1",1,1,1,1,1,1,0,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
123,124,"2,220,000 ₪",הציונות מפה,"דירה, אשדוד",8,129,"מרפסות
1","קומות בבנין
12","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
124,125,"2,050,000 ₪",הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",3,104,"מרפסות
1","קומות בבנין
14","חניות
1",1,1,1,1,1,1,0,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
125,126,"2,050,000 ₪",הציונות מפה,"דירה, רובע הקריה, הסיטי, אשדוד",3,104,"מרפסות
1","קומות בבנין
14","חניות
1",1,1,1,1,1,1,0,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
126,127,"1,750,000 ₪",הר כנען מפה,"דירה, אשדוד",8,80,"מרפסות
1","קומות בבנין
13","חניות
ללא",1,0,1,0,1,1,0,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",1,0
127,128,"1,750,000 ₪",הר כנען מפה,"דירה, אשדוד",8,80,"מרפסות
1","קומות בבנין
13","חניות
ללא",1,0,1,0,1,1,0,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",1,0
128,129,"1,750,000 ₪",הר כנען מפה,"דירה, רובע י""א, אשדוד",8,72,"מרפסות
1","קומות בבנין
13","חניות
ללא",1,0,1,0,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,0
129,130,"1,550,000 ₪",הרב יוסף משאש מפה,"דירה, רובע ט', אשדוד",3,80,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
130,131,"1,550,000 ₪",הרב יוסף משאש מפה,"דירה, רובע ט', אשדוד",3,80,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
131,132,"1,580,000 ₪",הרב קוק 13 מפה,"דירה, אשדוד",3,74,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
132,133,"1,300,000 ₪",הרב קוק 17 מפה,"דירה, רובע ב', אשדוד",4,66,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
133,134,"1,300,000 ₪",הרב קוק 17 מפה,"דירה, רובע ב', אשדוד",4,66,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
134,135,לא צוין מחיר,הרב קוק 22 מפה,"דירה, רובע ב', אשדוד",קרקע,44,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
135,136,"1,540,000 ₪",הרב קוק מפה,"דירה, רובע ב', אשדוד",8,83,none,"קומות בבנין
8","חניות
ללא",1,0,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
136,137,"1,790,000 ₪",הרב שאולי מפה,"דירה, רובע ד', אשדוד",6,80,"מרפסות
1","קומות בבנין
8","חניות
1",0,0,1,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
137,138,"1,790,000 ₪",הרב שאולי מפה,"דירה, רובע ד', אשדוד",6,80,"מרפסות
1","קומות בבנין
8","חניות
1",0,0,1,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
138,139,"1,790,000 ₪",הרב שאולי מפה,"דירה, רובע ד', אשדוד",6,80,"מרפסות
1","קומות בבנין
8","חניות
1",0,0,1,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
139,140,"1,740,000 ₪",הרב שאולי מפה,"דירה, רובע ד', אשדוד",4,80,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,0,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
140,141,"1,800,000 ₪",הרב שאולי מפה,"דירה, רובע ד', אשדוד",5,85,none,"קומות בבנין
8","חניות
ללא",1,1,1,1,1,0,0,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
141,142,"1,740,000 ₪",הרב שאולי מפה,"דירה, רובע ד', אשדוד",4,80,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,0,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
142,143,"1,800,000 ₪",הרב שאולי מפה,"דירה, רובע ד', אשדוד",5,85,none,"קומות בבנין
8","חניות
ללא",1,1,1,1,1,0,0,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
143,144,"2,100,000 ₪",התקווה 6 מפה,"דירה, רובע הקריה, הסיטי, אשדוד",6,109,"מרפסות
1","קומות בבנין
14","חניות
1",1,0,1,0,0,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
08/09/2023",0,0
144,145,"1,400,000 ₪",ז'בוטינסקי 12 מפה,"דירה, אשדוד",1,70,none,"קומות בבנין
7","חניות
ללא",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
145,146,"2,000,000 ₪",ז'בוטינסקי 26 מפה,"דירה, רובע א', אשדוד",2,60,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",1,0
146,147,"1,540,000 ₪",ז'בוטינסקי מפה,"דירה, רובע א', אשדוד",6,100,"מרפסות
1","קומות בבנין
7","חניות
ללא",0,0,1,0,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
147,148,"1,500,000 ₪",ז'בוטינסקי מפה,"דירה, רובע א', אשדוד",3,88,"מרפסות
2","קומות בבנין
7","חניות
1",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
148,149,"1,750,000 ₪",זכריה הנביא 7 מפה,"דירה, רובע י', אשדוד",1,81,none,"קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
15/02/2024",0,0
149,150,"1,850,000 ₪",זלמן ארן מפה,"דירה, רובע ד', אשדוד",3,108,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
150,151,"1,850,000 ₪",זלמן ארן מפה,"דירה, רובע ד', אשדוד",3,108,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
151,152,"1,900,000 ₪",זלמן ארן מפה,"דירה, רובע ד', אשדוד",4,98,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
152,153,"1,800,000 ₪",חזקיה המלך 39,"דירה, רובע י""ג, אשדוד",5,100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
153,154,"1,850,000 ₪",חזקיה המלך 47 מפה,"דירה, רובע י""ג, אשדוד",1,85,"מרפסות
2","קומות בבנין
2","חניות
ללא",1,0,0,0,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
154,155,"1,550,000 ₪",חטיבת גבעתי 2 מפה,"דירה, רובע ג', אשדוד",2,62,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
155,156,"1,650,000 ₪",חטיבת גולני מפה,"דירה, רובע ג', אשדוד",3,91,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
156,157,לא צוין מחיר,חטיבת הנגב מפה,"דירה, רובע ג', אשדוד",3,65,none,"קומות בבנין
3","חניות
1",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
157,158,"1,620,000 ₪",חטיבת הנגב מפה,"דירה, רובע ג', אשדוד",2,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
158,159,"1,500,000 ₪",חטיבת כרמלי 10 מפה,"דירה, רובע ג', אשדוד",4,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
159,160,"1,540,000 ₪",חטיבת כרמלי 10 מפה,"דירה, רובע ג', אשדוד",1,67,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
160,161,"1,450,000 ₪",חטיבת כרמלי 7,"דירה, רובע ג', אשדוד",1,64,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,none,"תאריך כניסה
כניסה מיידית",0,0
161,162,"1,550,000 ₪",חטיבת כרמלי מפה,"דירה, רובע ג', אשדוד",2,56,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
162,163,"1,850,000 ₪",חנה סנש 19 מפה,"דירה, רובע ג', אשדוד",4,106,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
163,164,"1,850,000 ₪",חנה סנש 19 מפה,"דירה, רובע ג', אשדוד",4,106,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
164,165,"1,430,000 ₪",חנה סנש מפה,"דירה, רובע ג', אשדוד",3,61,none,"קומות בבנין
3","חניות
ללא",0,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
165,166,"1,580,000 ₪",חסן בן גרא 4,"דירה, רובע ו', אשדוד",4,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,1,0,none,"תאריך כניסה
כניסה גמישה",1,1
166,167,"1,565,000 ₪",חסן בן גרא מפה,"דירה, רובע ו', אשדוד",1,65,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
167,168,"2,000,000 ₪",חשוון 5 מפה,"דירה, רובע י""ב, אשדוד",4,90,none,"קומות בבנין
6","חניות
1",1,0,1,1,0,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
01/09/2023",0,0
168,169,"1,790,000 ₪",יהודה המכבי 2 מפה,"דירה, רובע ו', אשדוד",קרקע,79,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
169,170,"1,850,000 ₪",יהויכין המלך 16,"דירה, רובע י""ג, אשדוד",2,105,"מרפסות
4","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,1,0,1,none,"תאריך כניסה
כניסה גמישה",0,1
170,171,"1,900,000 ₪",יהויכין המלך מפה,"דירה, רובע י""ג, אשדוד",3,90,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
171,172,"2,150,000 ₪",יהושפט המלך מפה,"דירה, רובע י""ג, אשדוד",1,99,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,0,1,0,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
172,173,"2,150,000 ₪",יהושפט המלך מפה,"דירה, רובע י""ג, אשדוד",1,99,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,0,1,0,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
173,174,"1,550,000 ₪",יואב בן צרויה 5 מפה,"דירה, אשדוד",3,90,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
174,175,"1,550,000 ₪",יואב בן צרויה מפה,"דירה, רובע י', אשדוד",1,69,none,"קומות בבנין
3","חניות
ללא",1,0,1,0,1,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
06/04/2024",0,0
175,176,"1,790,000 ₪",יואב בן צרויה מפה,"דירה, רובע י', אשדוד",7,84,none,"קומות בבנין
9","חניות
1",1,0,1,0,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
176,177,"1,780,000 ₪",יואב בן צרויה מפה,"דירה, רובע י', אשדוד",3,87,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
177,178,"1,780,000 ₪",יואב בן צרויה מפה,"דירה, רובע י', אשדוד",3,87,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
178,179,"1,600,000 ₪",יואב בן צרויה מפה,"דירה, רובע י', אשדוד",5,87,"מרפסות
1","קומות בבנין
9","חניות
1",0,0,1,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
179,180,"1,600,000 ₪",יואב בן צרויה מפה,"דירה, רובע י', אשדוד",5,87,"מרפסות
1","קומות בבנין
9","חניות
1",0,0,1,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
180,181,"1,620,000 ₪",יואב בן צרויה מפה,"דירה, רובע י', אשדוד",8,85,none,"קומות בבנין
9","חניות
1",1,0,1,1,1,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
181,182,"1,730,000 ₪",יצחק ורדימון מפה,"דירה, אשדוד",2,93,"מרפסות
1","קומות בבנין
2","חניות
1",0,1,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
182,183,"1,730,000 ₪",יצחק ורדימון מפה,"דירה, אשדוד",2,93,"מרפסות
1","קומות בבנין
2","חניות
1",0,1,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
183,184,"2,180,000 ₪",יקינטון מפה,"דירה, אשדוד",15,82,"מרפסות
1","קומות בבנין
15","חניות
1",1,0,1,1,1,1,0,1,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
184,185,"2,190,000 ₪",יקינטון מפה,"דירה, רובע ח', אשדוד",9,127,"מרפסות
1","קומות בבנין
15","חניות
1",1,0,1,1,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
185,186,"2,190,000 ₪",יקינטון מפה,"דירה, רובע ח', אשדוד",9,127,"מרפסות
1","קומות בבנין
15","חניות
1",1,0,1,1,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
186,187,"1,830,000 ₪",ירבעם המלך מפה,"דירה, רובע י""ג, אשדוד",6,105,"מרפסות
1","קומות בבנין
12","חניות
1",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
187,188,"1,830,000 ₪",ירבעם המלך מפה,"דירה, רובע י""ג, אשדוד",6,105,"מרפסות
1","קומות בבנין
12","חניות
1",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
188,189,"2,195,000 ₪",כוכב הצפון 3 מפה,"דירה, רובע י""ב, אשדוד",2,103,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
189,190,"1,590,000 ₪",כיכר סיגל מפה,"דירה, רובע ה', אשדוד",7,85,none,"קומות בבנין
9","חניות
ללא",1,1,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
190,191,"2,390,000 ₪",כיכר סיגל מפה,"דירה, רובע ה', אשדוד",7,60,"מרפסות
2","קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
191,192,"2,200,000 ₪",כינור מפה,"דירה, הקריה מע""ר, אשדוד",2,90,"מרפסות
1","קומות בבנין
19","חניות
1",0,0,1,0,0,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
192,193,"1,990,000 ₪",מבוא אלקלעי מפה,"דירה, רובע ג', אשדוד",3,90,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
193,194,"1,470,000 ₪",מבוא האתרוג 6 מפה,"דירה, רובע ח', אשדוד",2,70,"מרפסות
1","קומות בבנין
8","חניות
ללא",1,0,1,1,0,0,0,1,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
01/08/2023",0,0
194,195,"1,640,000 ₪",מבוא האתרוג 6 מפה,"דירה, רובע ח', אשדוד",3,90,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,1,1,0,0,0,1,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
195,196,"1,640,000 ₪",מבוא האתרוג 6 מפה,"דירה, רובע ח', אשדוד",3,90,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,1,1,0,0,0,1,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
196,197,"1,650,000 ₪",מבוא האתרוג מפה,"דירה, רובע ח', אשדוד",7,85,"מרפסות
1","קומות בבנין
9","חניות
1",1,1,1,1,1,0,0,1,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
197,198,"1,690,000 ₪",מבוא הגומא מפה,"דירה, רובע ח', אשדוד",3,78,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,0,0,1,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
198,199,לא צוין מחיר,מבוא הדודאים 2,"דירה, רובע ח', אשדוד",2,70,"מרפסות
2","קומות בבנין
7","חניות
ללא",1,0,1,0,0,1,0,0,0,0,none,"תאריך כניסה
כניסה מיידית",0,0
199,200,"1,790,000 ₪",מבוא הנרקיס מפה,"דירה, רובע ח', אשדוד",8,85,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
200,201,"1,790,000 ₪",מבוא הנרקיס מפה,"דירה, רובע ח', אשדוד",8,85,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
201,202,"1,530,000 ₪",מבוא הנרקיס מפה,"דירה, רובע ח', אשדוד",3,97,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
202,203,"1,635,000 ₪",מיכשווילי מפה,"דירה, רובע ו', אשדוד",5,85,none,"קומות בבנין
8","חניות
ללא",1,0,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
203,204,"1,990,000 ₪",מקס נורדאו 9 מפה,"דירה, רובע א', אשדוד",3,56,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
204,205,"1,830,000 ₪",מקס נורדאו מפה,"דירה, רובע א', אשדוד",6,85,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
205,206,לא צוין מחיר,מקס נורדאו מפה,"דירה, רובע א', אשדוד",7,103,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
206,207,"1,700,000 ₪",משה אבן עזרא מפה,"דירה, רובע ה', אשדוד",4,85,none,"קומות בבנין
8","חניות
ללא",1,0,1,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
207,208,"1,700,000 ₪",משה אבן עזרא מפה,"דירה, רובע ה', אשדוד",4,85,none,"קומות בבנין
8","חניות
ללא",1,0,1,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
208,209,"2,160,000 ₪",משה אבן עזרא מפה,"דירה, רובע ה', אשדוד",2,70,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
209,210,"1,750,000 ₪",נחל לכיש מפה,"דירה, רובע י""א, אשדוד",3,80,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
210,211,"1,830,000 ₪",נחל קידרון מפה,"דירה, רובע י""א, אשדוד",3,95,"מרפסות
1","קומות בבנין
7","חניות
1",1,1,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
211,212,"1,844,000 ₪",נחל קידרון מפה,"דירה, אשדוד",4,101,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,0,1,0,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
212,213,"1,844,000 ₪",נחל קידרון מפה,"דירה, אשדוד",4,101,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,0,1,0,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
213,214,"2,180,000 ₪",נחל שניר 7 מפה,"דירה, רובע י""א, אשדוד",7,103,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,0,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
214,215,"2,250,000 ₪",ניסן מפה,"דירה, רובע י""ב, אשדוד",2,100,none,"קומות בבנין
6","חניות
ללא",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
215,216,"1,798,000 ₪",נתן אלבז 30 מפה,"דירה, רובע ו', אשדוד",6,110,"מרפסות
1","קומות בבנין
6","חניות
ללא",0,0,1,1,0,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/12/2023",0,0
216,217,"1,720,000 ₪",נתן אלבז מפה,"דירה, אשדוד",1,62,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
