,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
210,211,"1,265,000 ₪",הגליל מפה,"דירה, נווה שאנן, חיפה",1,65,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
211,212,לא צוין מחיר,הגליל מפה,"דירה, נווה שאנן, חיפה",2,65,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
212,213,לא צוין מחיר,הגליל מפה,"דירה, נווה שאנן, חיפה",2,65,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
213,214,"1,140,000 ₪",הגליל מפה,"דירה, נווה שאנן, חיפה",3,20,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,0,0,0,0,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
214,215,"1,140,000 ₪",הגליל מפה,"דירה, נווה שאנן, חיפה",3,20,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,0,0,0,0,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
215,216,"1,140,000 ₪",הגליל מפה,"דירה, נווה שאנן, חיפה",3,20,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,0,0,0,0,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
216,217,"1,140,000 ₪",הגליל מפה,"דירה, נווה שאנן, חיפה",3,20,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,0,0,0,0,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
217,218,לא צוין מחיר,הגנים 14 מפה,"דירה, המושבה הגרמנית, חיפה",4,54,none,"קומות בבנין
7","חניות
1",1,0,1,1,0,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
218,219,לא צוין מחיר,הגנים 14 מפה,"דירה, המושבה הגרמנית, חיפה",4,54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
219,220,"1,700,000 ₪",הגנים 14 מפה,"דירה, המושבה הגרמנית, חיפה",5,60,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
220,221,"1,640,000 ₪",הגנים 14 מפה,"דירה, המושבה הגרמנית, חיפה",5,62,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
221,222,"1,640,000 ₪",הגנים 14 מפה,"דירה, המושבה הגרמנית, חיפה",5,62,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
222,223,"1,650,000 ₪",הגנים מפה,"דירה, המושבה הגרמנית, חיפה",5,65,"מרפסות
1","קומות בבנין
6","חניות
ללא",0,0,1,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
223,224,"1,550,000 ₪",הגנים מפה,"דירה, המושבה הגרמנית, חיפה",4,66,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
31/12/2025",0,0
224,225,"1,050,000 ₪",הגפן מפה,"דירה, חיפה",4,70,nan,nan,nan,1,0,0,1,0,0,0,0,0,1,nan,nan,0,0
225,226,"1,050,000 ₪",הגפן מפה,"דירה, חיפה",4,70,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
226,227,"910,000 ₪",הדר מרכז מפה,"דירה, הדר מרכז, חיפה",קרקע,60,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
227,228,"1,690,000 ₪","החי""ל מפה","דירה, בת גלים, חיפה",5,75,"מרפסות
1","קומות בבנין
7","חניות
ללא",0,0,1,1,1,1,1,1,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
228,229,"1,690,000 ₪","החי""ל מפה","דירה, בת גלים, חיפה",5,75,"מרפסות
1","קומות בבנין
7","חניות
ללא",0,0,1,1,1,1,1,1,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
229,230,"1,690,000 ₪","החי""ל מפה","דירה, בת גלים, חיפה",5,75,"מרפסות
1","קומות בבנין
7","חניות
ללא",0,0,1,1,1,1,1,1,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
230,231,"740,000 ₪",החלוץ 3 מפה,"דירה, הדר מרכז, חיפה",2,70,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
231,232,"1,400,000 ₪",החשמונאים 1 מפה,"דירה, כרמל מרכזי - שד' קיש, חיפה",2,70,none,"קומות בבנין
2","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",1,0
232,233,"1,400,000 ₪",החשמונאים 1 מפה,"דירה, כרמל מרכזי - שד' קיש, חיפה",2,70,none,"קומות בבנין
2","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",1,0
233,234,"1,400,000 ₪",החשמונאים מפה,"דירה, הדר עליון, חיפה",1,70,none,"קומות בבנין
2","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
234,235,"1,450,000 ₪",החשמונאים מפה,"דירה, הדר עליון, חיפה",1,80,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",1,0
235,236,"1,450,000 ₪",החשמונאים מפה,"דירה, הדר עליון, חיפה",1,80,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",1,0
236,237,"969,180 ₪",החשמל 11 מפה,"דירה, נווה פז, חיפה",3,55,none,"קומות בבנין
4","חניות
1",1,0,1,1,0,1,0,0,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
237,238,"1,070,000 ₪",החשמל מפה,"דירה, נווה פז, חיפה",4,60,none,"קומות בבנין
4","חניות
1",1,0,1,1,1,1,1,1,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
238,239,"730,000 ₪",הירדן,"דירה, חיפה",2,65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
239,240,"730,000 ₪",הירדן מפה,"דירה, חיפה",2,65,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
240,241,"730,000 ₪",הירדן מפה,"דירה, חיפה",2,65,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
241,242,"1,280,000 ₪",הלל,"דירה, מסדה, חיפה",3,95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
242,243,לא צוין מחיר,הלל 48 מפה,"דירה, מסדה, חיפה",1,65,"מרפסות
2","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
01/10/2023",0,0
243,244,"949,000 ₪",הלל מפה,"דירה, הדר עליון, חיפה",3,75,nan,nan,nan,1,0,0,0,0,0,1,0,0,1,nan,nan,0,0
244,245,"1,280,000 ₪",הלל מפה,"דירה, מסדה, חיפה",3,95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
245,246,"890,000 ₪",הלל מפה,"דירה, הדר עליון, חיפה",4,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
246,247,"890,000 ₪",הלל מפה,"דירה, הדר עליון, חיפה",4,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
247,248,"850,000 ₪",הלל מפה,"דירה, מסדה, חיפה",קרקע,70,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
248,249,"850,000 ₪",הלל מפה,"דירה, מסדה, חיפה",קרקע,70,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
249,250,"1,180,000 ₪",המלך אמציהו,"דירה, נווה דוד, חיפה",2,70,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
250,251,"1,350,000 ₪",המלך חזקיהו מפה,"דירה, חיפה",3,73,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
251,252,"1,350,000 ₪",המלך חזקיהו מפה,"דירה, חיפה",3,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
252,253,"1,350,000 ₪",המלך חזקיהו מפה,"דירה, חיפה",3,73,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
253,254,"1,270,000 ₪",המעפילים מפה,"דירה, קרית אליעזר, חיפה",2,60,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
254,255,"990,000 ₪",הנאמנים מפה,"דירה, שער פלמר, תחנת רכבת השמונה, חיפה",2,55,none,"קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
255,256,"890,000 ₪",הנביאים,"דירה, הרצליה, חיפה",2,52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
256,257,"890,000 ₪",הנביאים מפה,"דירה, הרצליה, חיפה",2,52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
257,258,"890,000 ₪",הנביאים מפה,"דירה, הרצליה, חיפה",2,52,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
258,259,"890,000 ₪",הנביאים מפה,"דירה, הרצליה, חיפה",2,52,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
259,260,"890,000 ₪",הנביאים מפה,"דירה, הרצליה, חיפה",2,52,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
260,261,"1,200,000 ₪",הנביאים מפה,"דירה, חיפה",2,75,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0
261,262,"1,450,000 ₪",הנוטר מפה,"דירה, קרית חיים מזרחית, חיפה",2,100,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,0,1,0,0,1,1,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
262,263,"1,350,000 ₪",הס מפה,"דירה, הדר עליון, חיפה",2,80,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
263,264,"780,000 ₪","העיר התחתית, ואדי סאליב מפה","דירה, העיר התחתית, ואדי סאליב, חיפה",קרקע,65,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
264,265,"1,690,000 ₪","העיר התחתית, ואדי סאליב מפה","דירה, העיר התחתית, ואדי סאליב, חיפה",4,70,none,"קומות בבנין
4","חניות
1",1,0,1,0,0,0,1,0,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",1,0
265,266,"780,000 ₪","העיר התחתית, ואדי סאליב מפה","דירה, העיר התחתית, ואדי סאליב, חיפה",קרקע,65,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
266,267,"780,000 ₪","העיר התחתית, ואדי סאליב מפה","דירה, העיר התחתית, ואדי סאליב, חיפה",קרקע,65,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
267,268,"1,690,000 ₪","העיר התחתית, ואדי סאליב מפה","דירה, העיר התחתית, ואדי סאליב, חיפה",4,70,none,"קומות בבנין
4","חניות
1",1,0,1,0,0,0,1,0,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",1,0
268,269,"1,890,000 ₪",העלייה השנייה 17 מפה,"דירה, בת גלים, חיפה",2,60,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
269,270,"1,690,000 ₪",העלייה השנייה מפה,"דירה, בת גלים, חיפה",3,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
270,271,"1,890,000 ₪",העלייה השנייה מפה,"דירה, בת גלים, חיפה",1,56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
271,272,"1,890,000 ₪",העלייה השנייה מפה,"דירה, בת גלים, חיפה",1,56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
272,273,"1,545,000 ₪",העלייה השנייה מפה,"דירה, בת גלים, חיפה",2,55,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
273,274,"890,000 ₪",הפועל מפה,"דירה, הדר עליון, חיפה",4,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,1,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
274,275,"890,000 ₪",הפועל מפה,"דירה, הדר עליון, חיפה",4,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,1,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
275,276,"1,150,000 ₪",הפלוגות 16 מפה,"דירה, קרית חיים מזרחית, חיפה",1,70,"מרפסות
1","קומות בבנין
1","חניות
ללא",1,0,0,1,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
276,277,"1,170,000 ₪",הפלוגות מפה,"דירה, קרית חיים מזרחית, חיפה",1,110,"מרפסות
1","קומות בבנין
1","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
277,278,"1,350,000 ₪",הפלוגות מפה,"דירה, קרית חיים מזרחית, חיפה",1,150,"מרפסות
1","קומות בבנין
1","חניות
ללא",1,0,0,1,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
278,279,"1,170,000 ₪",הפלוגות מפה,"דירה, קרית חיים מזרחית, חיפה",1,110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
279,280,"1,350,000 ₪",הפלוגות מפה,"דירה, קרית חיים מזרחית, חיפה",1,150,"מרפסות
1","קומות בבנין
1","חניות
ללא",1,0,0,1,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
280,281,"1,300,000 ₪",הפלוגות מפה,"דירה, חיפה",1,70,"מרפסות
1","קומות בבנין
2","חניות
1",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
281,282,"1,300,000 ₪",הפלוגות מפה,"דירה, חיפה",1,70,"מרפסות
1","קומות בבנין
2","חניות
1",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
282,283,"1,190,000 ₪",הפרחים 1 מפה,"דירה, רמת בן גוריון, חיפה",10,75,none,"קומות בבנין
13","חניות
ללא",1,0,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
283,284,"1,250,000 ₪",הפרטיזנים,"דירה, קרית אליעזר, חיפה",3,56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
284,285,"1,170,000 ₪",הפרטיזנים מפה,"דירה, קרית אליעזר, חיפה",1,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
285,286,"1,250,000 ₪",הפרטיזנים מפה,"דירה, קרית אליעזר, חיפה",3,56,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
286,287,"1,250,000 ₪",הפרטיזנים מפה,"דירה, קרית אליעזר, חיפה",3,56,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
287,288,"1,380,000 ₪",הצלפים מפה,"דירה, רוממה, חיפה",1,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
288,289,"1,290,000 ₪",הצלפים מפה,"דירה, חיפה",3,65,none,"קומות בבנין
3","חניות
1",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
289,290,"1,290,000 ₪",הצלפים מפה,"דירה, חיפה",3,65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
290,291,"1,130,000 ₪",הראל,"דירה, רוממה, חיפה",2,87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
291,292,"1,130,000 ₪",הראל מפה,"דירה, רוממה, חיפה",2,87,none,"קומות בבנין
4","חניות
1",1,0,0,1,0,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
15/08/2023",1,0
292,293,"1,130,000 ₪",הראל מפה,"דירה, רוממה, חיפה",2,87,none,"קומות בבנין
4","חניות
1",1,0,0,1,0,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
15/08/2023",1,0
293,294,"775,000 ₪",הרב אוחנה 37 מפה,"דירה, העיר התחתית, ואדי סאליב, חיפה",1,68,none,"קומות בבנין
2","חניות
ללא",1,1,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
294,295,"850,000 ₪",הרב אוחנה מפה,"דירה, שוק תלפיות, חיפה",1,70,none,"קומות בבנין
6","חניות
ללא",0,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
295,296,"780,000 ₪",הרב אוחנה מפה,"דירה, העיר התחתית, ואדי סאליב, חיפה",1,68,none,"קומות בבנין
1","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
296,297,"780,000 ₪",הרב אוחנה מפה,"דירה, העיר התחתית, ואדי סאליב, חיפה",1,68,none,"קומות בבנין
1","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
297,298,"1,170,000 ₪",הרב אריה לוין מפה,"דירה, קרית שמואל, חיפה",2,70,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
298,299,"1,150,000 ₪",הרב הרצוג 2 מפה,"דירה, יל""ג, חיפה",1,80,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
299,300,"1,070,000 ₪",הרב מיימון,"דירה, נווה שאנן, חיפה",2,70,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
300,301,"1,120,000 ₪",הרב מיימון מפה,"דירה, נווה שאנן, חיפה",2,65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
301,302,"1,120,000 ₪",הרב מיימון מפה,"דירה, נווה שאנן, חיפה",2,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
302,303,"1,120,000 ₪",הרב מיימון מפה,"דירה, נווה שאנן, חיפה",2,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
303,304,"1,070,000 ₪",הרב מיימון מפה,"דירה, נווה שאנן, חיפה",2,70,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
304,305,"1,070,000 ₪",הרב מיימון מפה,"דירה, נווה שאנן, חיפה",2,70,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
305,306,"900,000 ₪",הרב משאש יוסף מפה,"דירה, נווה יוסף, חיפה",5,74,none,"קומות בבנין
8","חניות
ללא",0,0,0,1,1,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",1,0
306,307,"900,000 ₪",הרב משאש יוסף מפה,"דירה, נווה יוסף, חיפה",5,74,none,"קומות בבנין
8","חניות
ללא",0,0,0,1,1,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",1,0
307,308,"1,570,000 ₪",הרותם 25 מפה,"דירה, שער העליה, חיפה",2,55,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
308,309,"1,570,000 ₪",הרותם 25 מפה,"דירה, שער העליה, חיפה",2,55,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
309,310,"1,500,000 ₪",הרותם מפה,"דירה, חיפה",קרקע,60,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
310,311,"849,000 ₪",הרצל מפה,"דירה, הדר מרכז, חיפה",2,80,"מרפסות
3","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
311,312,"790,000 ₪",הרצליה מפה,"דירה, הרצליה, חיפה",3,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
312,313,"790,000 ₪",הרצליה מפה,"דירה, הרצליה, חיפה",3,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
313,314,"790,000 ₪",הרצליה מפה,"דירה, הרצליה, חיפה",3,80,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
314,315,"1,070,000 ₪",השומר מפה,"דירה, יל""ג, חיפה",4,100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
315,316,"695,000 ₪",השומר מפה,"דירה, העיר התחתית, ואדי סאליב, חיפה",1,90,none,"קומות בבנין
3","חניות
ללא",0,0,0,1,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
316,317,"618,000 ₪",השילוח,"דירה, גאולה, חיפה",3,68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
317,318,לא צוין מחיר,השרון,"דירה, בת גלים, חיפה",4,92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
318,319,לא צוין מחיר,השרון מפה,"דירה, בת גלים, חיפה",4,92,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,1,0,1,"מצב הנכס
חדש מקבלן","תאריך כניסה
30/07/2023",1,0
319,320,לא צוין מחיר,השרון מפה,"דירה, בת גלים, חיפה",4,92,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,1,0,1,"מצב הנכס
חדש מקבלן","תאריך כניסה
30/07/2023",1,0
320,321,לא צוין מחיר,התורן 28 מפה,"דירה, עין הים, חיפה",4,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
321,322,"1,670,000 ₪",התיכון מפה,"דירה, נווה שאנן, חיפה",3,95,"מרפסות
2","קומות בבנין
3","חניות
ללא",0,0,1,1,1,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
322,323,"1,470,000 ₪",התמר מפה,"דירה, כרמל מערבי, חיפה",1,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
323,324,"1,560,000 ₪",התשבי,"דירה, רמת התשבי, חיפה",2,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
324,325,"1,560,000 ₪",התשבי מפה,"דירה, רמת התשבי, חיפה",2,80,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",1,0
325,326,"750,000 ₪",התשעה 23 מפה,"דירה, נווה יוסף, חיפה",1,65,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
326,327,"750,000 ₪",התשעה 23 מפה,"דירה, נווה יוסף, חיפה",1,65,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
