,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
363,364,"14,500,000 ₪",הירקון מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",3,104,"מרפסות
1","קומות בבנין
5","חניות
ללא",0,0,1,1,1,1,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
364,365,"4,350,000 ₪",הירשנברג מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",קרקע,77,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,1,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
365,366,"4,350,000 ₪",הירשנברג מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",קרקע,77,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,1,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
366,367,"1,600,000 ₪",הכובשים 9 מפה,"דירה, כרם התימנים, תל אביב יפו",3,80,"מרפסות
2","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
367,368,"6,950,000 ₪",הלסינקי מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",4,125,"מרפסות
2","קומות בבנין
4","חניות
1",1,1,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
368,369,"6,700,000 ₪",הלפרין מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",2,101,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,1,1,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
369,370,"6,700,000 ₪",הלפרין מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",2,101,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,1,1,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
370,371,"5,490,000 ₪",הנביאים 15 מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",1,90,"מרפסות
2","קומות בבנין
3","חניות
1",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
371,372,"5,490,000 ₪",הנביאים 15 מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",1,90,"מרפסות
2","קומות בבנין
3","חניות
1",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
372,373,"5,490,000 ₪",הנביאים 15 מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",1,90,"מרפסות
2","קומות בבנין
3","חניות
1",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
373,374,"4,200,000 ₪",הנוטר 29 מפה,"דירה, רמת אביב ג', תל אביב יפו",3,72,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
374,375,"5,950,000 ₪",הנרייטה סולד 2 מפה,"דירה, הצפון החדש - דרום, תל אביב יפו",3,140,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
375,376,"5,070,000 ₪",הס מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",4,71,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
376,377,"5,050,000 ₪",העבודה מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",3,85,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
377,378,"8,500,000 ₪",הצפון החדש - דרום מפה,"דירה, הצפון החדש - דרום, תל אביב יפו",3,123,"מרפסות
1","קומות בבנין
8","חניות
2",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
378,379,"4,950,000 ₪",הצפון החדש - דרום מפה,"דירה, הצפון החדש - דרום, תל אביב יפו",2,99,"מרפסות
2","קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
379,380,"4,300,000 ₪",הצפון החדש - כיכר המדינה מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",3,75,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,1,1,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
380,381,"5,700,000 ₪",הצפון החדש - כיכר המדינה מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",1,1032,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
381,382,"3,600,000 ₪",הצפון החדש - כיכר המדינה מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",4,52,none,"קומות בבנין
4","חניות
ללא",1,0,1,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
382,383,"5,500,000 ₪",הצפון החדש - כיכר המדינה מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",6,105,none,"קומות בבנין
16","חניות
1",1,0,1,0,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
383,384,"5,500,000 ₪",הצפון החדש - כיכר המדינה מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",6,105,none,"קומות בבנין
16","חניות
1",1,0,1,0,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
384,385,"5,700,000 ₪",הצפון החדש - כיכר המדינה מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",1,1032,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
385,386,"3,600,000 ₪",הצפון החדש - כיכר המדינה מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",4,52,none,"קומות בבנין
4","חניות
ללא",1,0,1,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
386,387,"5,500,000 ₪",הצפון החדש - כיכר המדינה מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",6,105,none,"קומות בבנין
16","חניות
1",1,0,1,0,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
387,388,"4,390,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",3,65,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,0,1,1,1,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
01/09/2023",0,0
388,389,"5,950,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",1,105,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
389,390,"4,400,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",1,83,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
390,391,"3,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",3,75,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
391,392,לא צוין מחיר,הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",קרקע,70,none,"קומות בבנין
3","חניות
ללא",1,1,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
392,393,"3,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",3,75,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
393,394,לא צוין מחיר,הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",קרקע,70,none,"קומות בבנין
3","חניות
ללא",1,1,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
394,395,"4,490,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",1,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
395,396,"3,900,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",2,67,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
396,397,"4,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",2,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,1,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
397,398,"4,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",3,75,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
398,399,"5,980,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",1,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
399,400,"4,500,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",4,87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
400,401,"3,900,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",2,67,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
401,402,"4,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",2,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,1,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
402,403,"3,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",3,75,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
403,404,"3,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",3,75,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
404,405,לא צוין מחיר,הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",קרקע,70,none,"קומות בבנין
3","חניות
ללא",1,1,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
405,406,"4,490,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",1,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
406,407,"3,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",3,75,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
407,408,לא צוין מחיר,הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",קרקע,70,none,"קומות בבנין
3","חניות
ללא",1,1,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
408,409,"4,490,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",1,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
409,410,"3,900,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",2,67,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
410,411,"4,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",2,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,1,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
411,412,"3,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",3,75,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
412,413,לא צוין מחיר,הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",קרקע,70,none,"קומות בבנין
3","חניות
ללא",1,1,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
413,414,לא צוין מחיר,הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",קרקע,70,none,"קומות בבנין
3","חניות
ללא",1,1,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
414,415,"4,490,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",1,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
415,416,"3,900,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",2,67,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
416,417,"4,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",2,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,1,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
417,418,"4,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",3,75,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
418,419,"4,350,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",3,75,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
419,420,"5,980,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",1,90,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
420,421,"4,500,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",4,87,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",1,0
421,422,"4,500,000 ₪",הצפון הישן - דרום מפה,"דירה, הצפון הישן - דרום, תל אביב יפו",4,87,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",1,0
422,423,"3,800,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",2,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
423,424,"5,100,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",2,80,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
424,425,"4,250,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",1,85,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
425,426,"4,600,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",קרקע,67,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,1,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
426,427,"4,250,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",6,64,none,"קומות בבנין
7","חניות
ללא",1,0,1,0,0,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/06/2024",0,0
427,428,"4,250,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",6,64,none,"קומות בבנין
7","חניות
ללא",1,0,1,0,0,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/06/2024",0,0
428,429,"4,000,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",4,58,none,"קומות בבנין
5","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
429,430,"5,580,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",4,102,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
430,431,"5,580,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",4,102,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
431,432,"5,550,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",4,104,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,1,0,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
432,433,"10,100,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",8,120,"מרפסות
1","קומות בבנין
30","חניות
2",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
433,434,"10,100,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",8,120,"מרפסות
1","קומות בבנין
30","חניות
2",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
434,435,"5,200,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",3,85,none,"קומות בבנין
4","חניות
ללא",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
435,436,"5,200,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",3,85,none,"קומות בבנין
4","חניות
ללא",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
436,437,"5,580,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",4,102,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
437,438,"5,550,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",4,104,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,1,0,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
438,439,"10,100,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",8,120,"מרפסות
1","קומות בבנין
30","חניות
2",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
439,440,"5,150,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",5,87,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
440,441,"5,950,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",1,84,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
441,442,"5,150,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",5,87,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
442,443,"5,950,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",1,84,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
443,444,"5,950,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",1,84,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
444,445,"5,580,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",4,102,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
445,446,"5,550,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",4,104,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,1,0,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
446,447,"10,100,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",8,120,"מרפסות
1","קומות בבנין
30","חניות
2",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
447,448,"5,580,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",4,102,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
448,449,"5,580,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",4,102,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
449,450,"5,550,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",4,104,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,1,0,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
450,451,"10,100,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",8,120,"מרפסות
1","קומות בבנין
30","חניות
2",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
451,452,"5,200,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",3,85,none,"קומות בבנין
4","חניות
ללא",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
452,453,"4,610,000 ₪",הצפון הישן - צפון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",5,75,"מרפסות
1","קומות בבנין
6","חניות
ללא",0,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
453,454,"3,300,000 ₪",הקונגרס 9 מפה,"דירה, תל אביב יפו",1,52,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
454,455,"2,620,000 ₪",הקישון מפה,"דירה, פלורנטין, תל אביב יפו",1,53,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
455,456,"3,780,000 ₪",הקליר מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",2,68,none,"קומות בבנין
3","חניות
ללא",1,0,1,0,1,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
456,457,"3,000,000 ₪",הקשת 4 מפה,"דירה, קרית שלום, תל אביב יפו",2,80,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,none,"תאריך כניסה
כניסה מיידית",0,0
457,458,"2,250,000 ₪",הרב אלנקווה 11 מפה,"דירה, כפיר, נווה כפיר, תל אביב יפו",7,72,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
458,459,"2,000,000 ₪",הרב אלנקווה 35 מפה,"דירה, נווה ברבור, כפר שלם מערב, תל אביב יפו",1,62,none,"קומות בבנין
8","חניות
ללא",1,1,1,1,1,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
459,460,"3,350,000 ₪",הרב יצחק ידידיה פרנקל מפה,"דירה, נווה שאנן, תל אביב יפו",3,72,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,0,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
