,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
87,87,"730,000 ₪",הירדן,"דירה, חיפה",2,65,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,238093,317666,271475,452500,"480,000",504166,"450,000","460,000","495,000",565000,none,602500,722857,none
88,88,"1,280,000 ₪",הלל,"דירה, מסדה, חיפה",3,95,,,,,,,,,,,,,,,,0,0,0,444143,459285,578437,596767,587500,693888,681000,565000,711405,951250,742333,797750,780875,1207500
89,89,"949,000 ₪",הלל,"דירה, הדר עליון, חיפה",3,75,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0,0,0,444143,459285,578437,596767,587500,693888,681000,565000,711405,951250,742333,797750,780875,1207500
90,90,"1,280,000 ₪",הלל,"דירה, מסדה, חיפה",3,95,,,,,,,,,,,,,,,,0,0,0,444143,459285,578437,596767,587500,693888,681000,565000,711405,951250,742333,797750,780875,1207500
91,91,"890,000 ₪",הלל,"דירה, הדר עליון, חיפה",4,75,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,444143,459285,578437,596767,587500,693888,681000,565000,711405,951250,742333,797750,780875,1207500
92,92,"850,000 ₪",הלל,"דירה, מסדה, חיפה",קרקע,70,"מרפסות
2","קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,444143,459285,578437,596767,587500,693888,681000,565000,711405,951250,742333,797750,780875,1207500
93,93,לא צוין מחיר,הלל 48,"דירה, מסדה, חיפה",1,65,"מרפסות
2","קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
01/10/2023",0,0,0,none,none,none,"540,000",none,none,none,none,none,none,none,none,none,none
94,94,"1,050,000 ₪",המגינים,"דירה, קרית אליהו, חיפה",2,65,,,,,,,,,,,,,,,,0,0,0,"475,000",460000,580049,597132,641833,708851,767500,650827,900318,"950,000",none,659666,889966,none
95,95,"1,230,000 ₪",המגינים,"דירה, המושבה הגרמנית, חיפה",3,80,none,"קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"475,000",460000,580049,597132,641833,708851,767500,650827,900318,"950,000",none,659666,889966,none
96,96,"1,290,000 ₪",המגינים,"דירה, קרית אליהו, חיפה",8,70,none,"קומות בבנין
9","חניות
1",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,"475,000",460000,580049,597132,641833,708851,767500,650827,900318,"950,000",none,659666,889966,none
97,97,"1,249,000 ₪",המגינים,"דירה, קרית אליהו, חיפה",9,70,none,"קומות בבנין
9","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"475,000",460000,580049,597132,641833,708851,767500,650827,900318,"950,000",none,659666,889966,none
98,98,"1,250,000 ₪",המגינים,"דירה, קרית אליהו, חיפה",2,75,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"475,000",460000,580049,597132,641833,708851,767500,650827,900318,"950,000",none,659666,889966,none
99,99,"1,180,000 ₪",המלך אמציהו,"דירה, נווה דוד, חיפה",2,70,,,,,,,,,,,,,,,,0,0,0,none,none,"430,000",none,none,none,none,none,none,none,none,none,none,none
100,100,"1,270,000 ₪",המלכה אסתר,"דירה, נווה דוד, חיפה",1,75,,,,,,,,,,,,,,,,0,0,0,none,318333,"400,000",550000,"520,000",590000,"710,000",none,none,none,none,944166,928400,none
101,101,"1,270,000 ₪",המלכה אסתר,"דירה, נווה דוד, חיפה",1,75,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,318333,"400,000",550000,"520,000",590000,"710,000",none,none,none,none,944166,928400,none
102,102,"1,280,000 ₪",המלכה אסתר 4,"דירה, נווה דוד, חיפה",4,54,none,"קומות בבנין
4","חניות
ללא",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,0,0,none,none,none,none,none,none,none,none,none,none,none,1090000,580000,none
103,103,"1,270,000 ₪",המעפילים,"דירה, קרית אליעזר, חיפה",2,60,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,425000,469188,424000,none,586666,600000,673000,none,"670,000","680,000",857500,747777,762700,none
104,104,"990,000 ₪",הנאמנים,"דירה, שער פלמר, תחנת רכבת השמונה, חיפה",2,55,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
105,105,"890,000 ₪",הנביאים,"דירה, הרצליה, חיפה",2,52,,,,,,,,,,,,,,,,0,0,0,"373,320",none,none,none,none,"195,000",none,"740,000",none,none,none,478333,none,580000
106,106,"890,000 ₪",הנביאים,"דירה, הרצליה, חיפה",2,52,,,,,,,,,,,,,,,,0,0,0,"373,320",none,none,none,none,"195,000",none,"740,000",none,none,none,478333,none,580000
107,107,"1,200,000 ₪",הנביאים,"דירה, חיפה",2,75,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,"373,320",none,none,none,none,"195,000",none,"740,000",none,none,none,478333,none,580000
108,108,"1,450,000 ₪",הנוטר,"דירה, קרית חיים מזרחית, חיפה",2,100,"מרפסות
1","קומות בבנין
3","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,"600,000",none,none,"745,000",none,none,810000,none,none,1143333,642500,718750,none
109,109,"1,730,000 ₪",הנטקה ארתור,"דירה, אחוזה, חיפה",3,78,,,,,,,,,,,,,,,,0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
110,110,"1,520,000 ₪",הנשיא,"דירה, רמת התשבי, חיפה",קרקע,90,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,1313233,1478000,1085000,1127987,1365700,2050000,1997500,"2,200,000",1629409,"1,400,000",1343750,1415000,1580857,none
111,111,"2,480,000 ₪",הנשיא,"דירה, חיפה",12,108,none,"קומות בבנין
22","חניות
1",1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,1313233,1478000,1085000,1127987,1365700,2050000,1997500,"2,200,000",1629409,"1,400,000",1343750,1415000,1580857,none
112,112,"4,280,000 ₪",הנשיא,"דירה, רמת התשבי, חיפה",1,109,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,1313233,1478000,1085000,1127987,1365700,2050000,1997500,"2,200,000",1629409,"1,400,000",1343750,1415000,1580857,none
113,113,"1,580,000 ₪",הנשיא,"דירה, מרכז הכרמל, חיפה",3,110,none,"קומות בבנין
4","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,1313233,1478000,1085000,1127987,1365700,2050000,1997500,"2,200,000",1629409,"1,400,000",1343750,1415000,1580857,none
114,114,"1,840,000 ₪",הנשיא,"דירה, מרכז הכרמל, חיפה",8,100,,,,,,,,,,,,,,,,0,0,0,1313233,1478000,1085000,1127987,1365700,2050000,1997500,"2,200,000",1629409,"1,400,000",1343750,1415000,1580857,none
115,115,"3,300,000 ₪",הנשיא,"דירה, רמת התשבי, חיפה",1,112,"מרפסות
2","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0,0,1313233,1478000,1085000,1127987,1365700,2050000,1997500,"2,200,000",1629409,"1,400,000",1343750,1415000,1580857,none
116,116,"3,300,000 ₪",הנשיא,"דירה, רמת התשבי, חיפה",2,112,,,,,,,,,,,,,,,,0,0,0,1313233,1478000,1085000,1127987,1365700,2050000,1997500,"2,200,000",1629409,"1,400,000",1343750,1415000,1580857,none
117,117,"1,350,000 ₪",הס,"דירה, הדר עליון, חיפה",2,80,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,567000,558333,545000,636066,552500,761875,none,850000,"580,000",766899,"825,000",851400,924166,none
118,118,"1,080,000 ₪",העברי הגדוד 107,"דירה, קרית חיים מזרחית, חיפה",קרקע,68,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,851666,"1,150,000","800,000","670,000","1,150,000",none,none,895000,"1,095,000",1101666,1457750,510000,none
119,119,"1,500,000 ₪",העצמאות דרך,"דירה, שער פלמר, תחנת רכבת השמונה, חיפה",5,83,,,,,,,,,,,,,,,,0,0,0,none,none,none,none,none,none,none,987214,1090444,1260000,1104666,none,none,none
120,120,"1,250,000 ₪",העצמאות דרך,"דירה, שער פלמר, תחנת רכבת השמונה, חיפה",4,70,none,"קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,987214,1090444,1260000,1104666,none,none,none
121,121,"1,410,000 ₪",העצמאות דרך,"דירה, שער פלמר, תחנת רכבת השמונה, חיפה",7,70,,,,,,,,,,,,,,,,0,0,0,none,none,none,none,none,none,none,987214,1090444,1260000,1104666,none,none,none
122,122,"1,295,000 ₪",העצמאות דרך,"דירה, שער פלמר, תחנת רכבת השמונה, חיפה",7,65,,,,,,,,,,,,,,,,0,0,0,none,none,none,none,none,none,none,987214,1090444,1260000,1104666,none,none,none
123,123,"1,190,000 ₪",העצמאות דרך,"דירה, שער פלמר, תחנת רכבת השמונה, חיפה",2,60,,,,,,,,,,,,,,,,0,0,0,none,none,none,none,none,none,none,987214,1090444,1260000,1104666,none,none,none
124,124,"890,000 ₪",הפועל,"דירה, הדר עליון, חיפה",4,75,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,"530,000","780,000",none,805000,none,none,600000,795000,none
125,125,"1,300,000 ₪",הפלוגות,"דירה, חיפה",1,70,"מרפסות
1","קומות בבנין
2","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
126,126,"1,350,000 ₪",הפלוגות,"דירה, קרית חיים מזרחית, חיפה",1,150,"מרפסות
1","קומות בבנין
1","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
127,127,"1,170,000 ₪",הפלוגות,"דירה, קרית חיים מזרחית, חיפה",1,110,"מרפסות
1","קומות בבנין
1","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
128,128,"1,150,000 ₪",הפלוגות 16,"דירה, קרית חיים מזרחית, חיפה",1,70,"מרפסות
1","קומות בבנין
1","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
129,129,"1,190,000 ₪",הפרחים 1,"דירה, רמת בן גוריון, חיפה",10,52,none,"קומות בבנין
13","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,676750,none,none,"940,000","913,650",none,none,none,none,"870,000",956666,1048000,none
130,130,"1,250,000 ₪",הפרטיזנים,"דירה, קרית אליעזר, חיפה",3,56,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,"280,000",430000,"430,000","485,000",none,none,705000,none,760000,none,850000,655000,781000,1150000
131,131,"1,250,000 ₪",הפרטיזנים,"דירה, קרית אליעזר, חיפה",3,56,,,,,,,,,,,,,,,,0,0,0,"280,000",430000,"430,000","485,000",none,none,705000,none,760000,none,850000,655000,781000,1150000
132,132,"1,170,000 ₪",הפרטיזנים,"דירה, קרית אליעזר, חיפה",1,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"280,000",430000,"430,000","485,000",none,none,705000,none,760000,none,850000,655000,781000,1150000
133,133,"560,000 ₪",הציונות,"דירה, עבאס, חיפה",3,70,,,,,,,,,,,,,,,,0,0,0,"247,000",406113,716250,593750,942666,296000,none,610000,none,489188,892833,631000,837500,none
134,134,"595,000 ₪",הציונות,"דירה, עבאס, חיפה",3,65,,,,,,,,,,,,,,,,0,0,0,"247,000",406113,716250,593750,942666,296000,none,610000,none,489188,892833,631000,837500,none
135,135,"1,380,000 ₪",הצלפים,"דירה, רוממה, חיפה",1,65,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,"818,500",none,"830,000",none,none,none,1210000,none,none,none,none,1131000,none,none
136,136,"1,290,000 ₪",הצלפים,"דירה, חיפה",3,65,none,"קומות בבנין
3","חניות
1",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"818,500",none,"830,000",none,none,none,1210000,none,none,none,none,1131000,none,none
137,137,"1,130,000 ₪",הראל,"דירה, רוממה, חיפה",2,87,none,"קומות בבנין
4","חניות
1",1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
15/08/2023",1,0,0,none,none,1150000,none,none,none,"1,270,000",none,none,"900,000",940000,none,none,none
138,138,"1,130,000 ₪",הראל,"דירה, רוממה, חיפה",2,87,,,,,,,,,,,,,,,,0,0,0,none,none,1150000,none,none,none,"1,270,000",none,none,"900,000",940000,none,none,none
139,139,"780,000 ₪",הרב אוחנה,"דירה, העיר התחתית, ואדי סאליב, חיפה",1,68,none,"קומות בבנין
1","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,285000,"300,000","260,000",none,none,"500,000",none,none,none,none,none,none,none
140,140,"850,000 ₪",הרב אוחנה,"דירה, שוק תלפיות, חיפה",1,70,none,"קומות בבנין
6","חניות
ללא",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,285000,"300,000","260,000",none,none,"500,000",none,none,none,none,none,none,none
141,141,"775,000 ₪",הרב אוחנה 37,"דירה, העיר התחתית, ואדי סאליב, חיפה",1,68,none,"קומות בבנין
2","חניות
ללא",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,"305,000",none,none,none,none,"500,000",none,none,none,none,none,none,none
142,142,"1,500,000 ₪",הרותם,"דירה, חיפה",קרקע,60,,,,,,,,,,,,,,,,0,0,0,515000,611666,673333,none,none,687125,867500,992500,"700,000",1080000,"1,185,000",1042750,1330000,1400000
143,143,"1,570,000 ₪",הרותם 25,"דירה, שער העליה, חיפה",2,55,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,515000,611666,673333,none,none,687125,867500,992500,"700,000",1080000,"1,185,000",1042750,1330000,1400000
144,144,"1,150,000 ₪",הרצוג הרב 2,"דירה, יל""ג, חיפה",1,80,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,"537,000",none,none,none,none,none,none,"780,000","895,000",875000,1000000,835000,990000
145,145,"849,000 ₪",הרצל,"דירה, הדר מרכז, חיפה",2,80,"מרפסות
3","קומות בבנין
3","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
146,146,"790,000 ₪",הרצליה,"דירה, הרצליה, חיפה",3,80,,,,,,,,,,,,,,,,0,0,0,none,"240,000",310000,"370,000",395000,360833,"370,000",none,none,605000,722500,678571,500000,none
147,147,"695,000 ₪",השומר,"דירה, העיר התחתית, ואדי סאליב, חיפה",1,90,none,"קומות בבנין
3","חניות
ללא",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,"215,000","280,000",201166,"450,000",405000,none,395075,"505,000",485000,360833,505000,676000,689375,none
148,148,"1,070,000 ₪",השומר,"דירה, יל""ג, חיפה",4,100,,,,,,,,,,,,,,,,0,0,0,"215,000","280,000",201166,"450,000",405000,none,395075,"505,000",485000,360833,505000,676000,689375,none
149,149,"618,000 ₪",השילוח,"דירה, גאולה, חיפה",3,68,,,,,,,,,,,,,,,,0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
150,150,"1,545,000 ₪",השניה העליה,"דירה, בת גלים, חיפה",2,55,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,4,555253,505375,552568,643750,701333,665000,809333,753333,none,none,834352,1105000,1253000,521000
151,151,"1,890,000 ₪",השניה העליה,"דירה, בת גלים, חיפה",1,56,,,,,,,,,,,,,,,,0,0,4,555253,505375,552568,643750,701333,665000,809333,753333,none,none,834352,1105000,1253000,521000
152,152,"1,690,000 ₪",השניה העליה,"דירה, בת גלים, חיפה",3,70,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,4,555253,505375,552568,643750,701333,665000,809333,753333,none,none,834352,1105000,1253000,521000
153,153,"1,890,000 ₪",השניה העליה 17,"דירה, בת גלים, חיפה",2,42,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,"610,000",none,620000,none,none,none,none,306667,none,1450000,none
154,154,לא צוין מחיר,השרון,"דירה, בת גלים, חיפה",4,92,,,,,,,,,,,,,,,,0,0,0,"730,000",880379,"820,000",none,none,1145000,"1,400,000",none,"1,750,000","1,231,231",none,1603000,2284000,none
155,155,לא צוין מחיר,השרון,"דירה, בת גלים, חיפה",4,92,"מרפסות
1","קומות בבנין
6","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
30/07/2023",1,0,0,"730,000",880379,"820,000",none,none,1145000,"1,400,000",none,"1,750,000","1,231,231",none,1603000,2284000,none
156,156,לא צוין מחיר,התורן 28,"דירה, עין הים, חיפה",4,64,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0,0,none,none,none,none,none,none,none,none,none,none,none,none,1500000,none
157,157,"1,670,000 ₪",התיכון,"דירה, נווה שאנן, חיפה",3,95,"מרפסות
2","קומות בבנין
3","חניות
ללא",0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,785000,933850,"695,000",882500,none,1047500,"1,390,000",1223333,1241666,"1,110,000",1194250,1116251,1274454,none
158,158,"1,470,000 ₪",התמר,"דירה, כרמל מערבי, חיפה",1,75,,,,,,,,,,,,,,,,0,0,0,none,947500,none,none,"1,110,000",1148750,"600,000",none,none,none,1435000,1171666,1275000,none
159,159,"1,560,000 ₪",התשבי,"דירה, רמת התשבי, חיפה",2,80,,,,,,,,,,,,,,,,0,0,0,1018250,988333,1091500,1604820,1748612,1435827,1112500,"2,170,000","1,175,000","920,000",1395000,1250000,1554375,none
160,160,"1,560,000 ₪",התשבי,"דירה, רמת התשבי, חיפה",2,80,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",1,0,0,1018250,988333,1091500,1604820,1748612,1435827,1112500,"2,170,000","1,175,000","920,000",1395000,1250000,1554375,none
161,161,"750,000 ₪",התשעה 23,"דירה, נווה יוסף, חיפה",1,65,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
162,162,"1,000,000 ₪",וינגיט,"דירה, כרמל מרכזי - שד' קיש, חיפה",1,90,,,,,,,,,,,,,,,,0,0,0,"780,000",710103,845000,"945,000",910000,none,1110000,996950,2246666,"761,000","975,000",985833,892500,none
163,163,"1,990,000 ₪",ויצו 9,"דירה, כרמליה, חיפה",2,80,none,"קומות בבנין
3","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",1,0,0,"700,000",none,none,none,none,none,none,none,none,none,none,none,none,none
164,164,"1,480,000 ₪",ויקטור הוגו 8,"דירה, רמת שאול, חיפה",1,79,none,"קומות בבנין
2","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,822500,none,none,none,none,none,"1,015,000",none,none,none,none,none,none
165,165,"2,290,000 ₪",ויתקין,"דירה, אחוזה, חיפה",4,80,"מרפסות
1","קומות בבנין
6","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,"935,000",none,none,1775000,1430000,1645726,none,none,"1,400,000",1873333,none,none,none
166,166,"2,450,000 ₪",ויתקין,"דירה, חיפה",4,86,,,,,,,,,,,,,,,,0,0,0,none,"935,000",none,none,1775000,1430000,1645726,none,none,"1,400,000",1873333,none,none,none
167,167,"890,000 ₪",ורבורג,"דירה, קרית שמואל, חיפה",3,68,none,"קומות בבנין
3","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,234260,410832,none,415000,452250,822775,587833,"540,000",none,none,500000,648727,683714,850000
168,168,לא צוין מחיר,ורבורג,"דירה, קרית חיים מערבית, חיפה",2,60,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,234260,410832,none,415000,452250,822775,587833,"540,000",none,none,500000,648727,683714,850000
169,169,"710,000 ₪",ורבורג,"דירה, קרית שמואל, חיפה",3,62,none,"קומות בבנין
3","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,234260,410832,none,415000,452250,822775,587833,"540,000",none,none,500000,648727,683714,850000
170,170,"900,000 ₪",ורבורג,"דירה, קרית שמואל, חיפה",3,68,,,,,,,,,,,,,,,,0,0,0,234260,410832,none,415000,452250,822775,587833,"540,000",none,none,500000,648727,683714,850000
171,171,"1,020,000 ₪",ורבורג,"דירה, קרית חיים מערבית, חיפה",3,68,,,,,,,,,,,,,,,,0,0,0,234260,410832,none,415000,452250,822775,587833,"540,000",none,none,500000,648727,683714,850000
172,172,"1,520,000 ₪",ורדיה,"דירה, ורדיה, חיפה",3,75,"מרפסות
1","קומות בבנין
12","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
173,173,"1,590,000 ₪",ורדיה 8,"דירה, ורדיה, חיפה",3,75,,,,,,,,,,,,,,,,0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
174,174,"799,000 ₪",זאב בנין 13,"דירה, נווה פז, חיפה",1,42,none,"קומות בבנין
4","חניות
1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,"280,000",none,none,none,none,none,none,none,none,500000,565000,700000,740000
