,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
74,74,"2,270,000 ₪",יוסף בית,"דירה, רמב""ם, ראשון לציון",6,95,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,517755,none,none,945000,1009166,"1,100,000",none,1499000,none,1400000,1483333,1600000,1600000,none
75,75,"1,850,000 ₪",יוסף טולדנו הרב,"דירה, אברמוביץ', ראשון לציון",3,75,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,"1,150,000",none,none,none,none
76,76,"2,290,000 ₪",ינובסקי הרב 2,"דירה, רמז, מערב ותיק, ראשון לציון",1,66,none,"קומות בבנין
4","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
01/05/2024",0,0,0,none,none,none,none,none,none,none,none,"1,260,000",none,none,none,2000000,none
77,77,"1,740,000 ₪",ירושלים,"דירה, רמב""ם, ראשון לציון",5,68,none,"קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0,0,713109,785530,1008357,907500,916463,1029687,1205320,1245000,1286428,1320833,1313108,1300772,1749166,1458000
78,78,"2,700,000 ₪",ירושלים 131,"דירה, השומר, ראשון לציון",21,105,"מרפסות
1","קומות בבנין
26","חניות
2",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/06/2023",0,0,0,713109,785530,1008357,907500,916463,1029687,1205320,1245000,1286428,1320833,1313108,1300772,1749166,1458000
79,79,"2,050,000 ₪",כצנלסון,"דירה, כצנלסון, ראשון לציון",3,75,none,"קומות בבנין
4","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,977502,"895,000",1125250,1100000,1196666,"600,000",none,"1,636,000",1222893,none,1595000,1415833,none,none
80,80,"1,890,000 ₪",כצנלסון,"דירה, כצנלסון, ראשון לציון",2,90,,,,,,,,,,,,,,,,0,0,0,977502,"895,000",1125250,1100000,1196666,"600,000",none,"1,636,000",1222893,none,1595000,1415833,none,none
81,81,"2,250,000 ₪",לוין חנה ומיכאל 10,"דירה, רביבים, גני ראשון, ראשון לציון",3,97,none,"קומות בבנין
7","חניות
ללא",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,"1,350,000",none,none,none,none
82,82,"2,300,000 ₪",לילינבלום 4,"דירה, כצנלסון, ראשון לציון",1,72,none,"קומות בבנין
4","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,"1,225,000",none,none,none,none,none,1575000,none,none,2050000,none
83,83,"2,350,000 ₪",מאיר ויניק 14,"דירה, רמז, מערב ותיק, ראשון לציון",2,85,none,"קומות בבנין
4","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,"1,200,000",none,none,none,none
84,84,"2,150,000 ₪",מאיר ויניק 18,"דירה, רמז, מערב ותיק, ראשון לציון",2,80,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,"910,000",none,"1,030,000",none,none,none,none,none,none,none,none,none,none,none
85,85,"2,250,000 ₪",מאיר ויניק 20,"דירה, רמז, מערב ותיק, ראשון לציון",1,85,none,"קומות בבנין
4","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
31/08/2023",0,0,0,none,none,none,none,"1,055,100","870,000",none,none,none,none,none,none,none,none
86,86,"1,990,000 ₪",מאירוביץ,"דירה, ראשון לציון",4,90,,,,,,,,,,,,,,,,0,0,0,"900,000","1,000,000",1038333,1080625,"800,000","1,295,000",none,"1,350,000",none,1340000,1435000,1375000,1916500,none
87,87,"1,985,000 ₪",מאירוביץ,"דירה, השומר, ראשון לציון",5,75,,,,,,,,,,,,,,,,0,0,0,"900,000","1,000,000",1038333,1080625,"800,000","1,295,000",none,"1,350,000",none,1340000,1435000,1375000,1916500,none
88,88,"1,950,000 ₪",מורדי הגטאות,"דירה, ראשון לציון",קרקע,90,none,"קומות בבנין
3","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,809266,860000,795000,"1,005,000",1158555,1035250,1092500,"1,745,000",none,1174019,1147833,1402916,1036833,none
89,89,לא צוין מחיר,מורשת ישראל,"דירה, נאות שקמה, ראשון לציון",2,72,"מרפסות
2","קומות בבנין
7","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
90,90,לא צוין מחיר,מישור הנוף,"דירה, מישור הנוף, ראשון לציון",2,80,"מרפסות
1","קומות בבנין
5","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
91,91,"2,200,000 ₪",מלובביץ הרבי,"דירה, נאות שקמה, ראשון לציון",1,80,,,,,,,,,,,,,,,,0,0,0,1085000,"1,125,000",1164166,"33,750",1244909,1293757,none,none,none,1572500,1560000,1710500,none,none
92,92,"2,570,000 ₪",מעגל השלום,"דירה, קרית חתני פרס נובל, ראשון לציון",1,85,"מרפסות
1","קומות בבנין
12","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,1312090,1394031,1419583,1473333,1589305,1596250,"1,750,000",1750000,1906666,1950000,1761666,1898250,2380000,2550000
93,93,לא צוין מחיר,מעגל השלום,"דירה, קרית חתני פרס נובל, ראשון לציון",2,85,"מרפסות
1","קומות בבנין
12","חניות
2",1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,1312090,1394031,1419583,1473333,1589305,1596250,"1,750,000",1750000,1906666,1950000,1761666,1898250,2380000,2550000
94,94,"2,950,000 ₪",מעגל השלום 3,"דירה, קרית חתני פרס נובל, ראשון לציון",2,86,"מרפסות
1","קומות בבנין
15","חניות
2",1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,1325000,1400250,none,none,none,none,none,none,none,none,none,none,none,none
95,95,"1,830,000 ₪",נורדאו,"דירה, רמב""ם, ראשון לציון",2,70,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,"750,000","678,484",973100,963750,1115833,960625,1382500,1220000,1190000,1254000,1206666,1291500,1697500,none
96,96,"2,050,000 ₪",נורדאו 31,"דירה, ראשונים, ראשון לציון",1,53,none,"קומות בבנין
4","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,"830,000","850,000",882500,none,none,1160000,1170000,1210000,1350000,none,none
97,97,לא צוין מחיר,נורדאו 35,"דירה, ראשונים, ראשון לציון",2,74,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
01/10/2023",0,0,0,none,none,none,none,none,none,none,"1,170,000","1,220,000",none,none,1414000,1600000,none
98,98,"2,200,000 ₪",נורוק,"דירה, רמת אליהו, ראשון לציון",1,66,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
99,99,"1,890,000 ₪",נורוק,"דירה, רמת אליהו, ראשון לציון",3,57,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
100,100,לא צוין מחיר,נורוק 12,"דירה, רמת אליהו, ראשון לציון",1,70,,,,,,,,,,,,,,,,0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
101,101,"2,790,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",13,89,"מרפסות
1","קומות בבנין
18","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
102,102,"2,500,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",1,72,"מרפסות
1","קומות בבנין
22","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",1,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
103,103,"2,680,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",12,82,,,,,,,,,,,,,,,,0,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
104,104,"2,670,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",8,68,"מרפסות
1","קומות בבנין
11","חניות
1",1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
105,105,"2,880,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",16,85,none,"קומות בבנין
22","חניות
ללא",1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
106,106,"2,690,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",10,82,"מרפסות
1","קומות בבנין
18","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
107,107,"2,690,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",1,92,,,,,,,,,,,,,,,,0,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
108,108,"2,690,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",7,80,,,,,,,,,,,,,,,,0,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
109,109,"2,800,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",17,86,"מרפסות
1","קומות בבנין
18","חניות
2",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",1,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
110,110,"2,680,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",12,82,,,,,,,,,,,,,,,,0,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
111,111,"2,370,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",11,81,"מרפסות
1","קומות בבנין
27","חניות
1",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
112,112,"2,750,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",5,86,"מרפסות
1","קומות בבנין
18","חניות
1",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
113,113,"2,590,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",3,85,"מרפסות
1","קומות בבנין
22","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
114,114,"2,750,000 ₪",נחלת יהודה,"דירה, נחלת יהודה, ראשון לציון",17,84,"מרפסות
1","קומות בבנין
18","חניות
2",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0,0,none,none,"1,400,000",none,none,none,none,none,none,none,1478321,none,none,none
115,115,לא צוין מחיר,נחשון מבצע,"דירה, נווה ים, ראשון לציון",4,75,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,1187500,1277000,1288958,1274250,1366250,1421875,1675000,1460000,1700000,1698583,1722500,2010500,1060000,none
116,116,לא צוין מחיר,נחשון מבצע,"דירה, נווה ים, ראשון לציון",1,80,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,1187500,1277000,1288958,1274250,1366250,1421875,1675000,1460000,1700000,1698583,1722500,2010500,1060000,none
117,117,לא צוין מחיר,נעורים,"דירה, נעורים, ראשון לציון",9,80,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
118,118,"2,150,000 ₪",נעמן,"דירה, אברמוביץ', ראשון לציון",2,82,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,812500,948333,none,1089833,1086250,1245000,1383333,none,1376250,1375000,1380000,1303333,1600000,1855000
119,119,"1,880,000 ₪",נעמן,"דירה, אברמוביץ', ראשון לציון",4,70,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,812500,948333,none,1089833,1086250,1245000,1383333,none,1376250,1375000,1380000,1303333,1600000,1855000
120,120,"2,070,000 ₪",נתן ברניצקי,"דירה, רמז, מערב ותיק, ראשון לציון",1,70,"מרפסות
1","קומות בבנין
6","חניות
1",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,796576,993125,957144,1061783,1048472,1198333,1301563,1344250,1421722,1277500,1419855,1517500,1400000,2000000
121,121,"1,870,000 ₪",נתן ברניצקי,"דירה, רמז, מערב ותיק, ראשון לציון",3,82,none,"קומות בבנין
4","חניות
1",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,796576,993125,957144,1061783,1048472,1198333,1301563,1344250,1421722,1277500,1419855,1517500,1400000,2000000
122,122,"1,850,000 ₪",נתן ברניצקי 24,"דירה, רמז, מערב ותיק, ראשון לציון",4,57,none,"קומות בבנין
4","חניות
ללא",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,"875,000",none,"930,000","1,035,000",1005000,none,none,none,"1,400,000",none,1410000,none,none,none
123,123,"2,290,000 ₪",סולימן האחים,"דירה, רמב""ם, ראשון לציון",2,75,"מרפסות
1","קומות בבנין
19","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,461838,945843,1023333,1083376,1047500,1485000,"1,380,000","1,630,000",1426666,1300000,1300650,1583333,869999,none
124,124,"1,750,000 ₪",סטפן ויז 11,"דירה, רמב""ם, ראשון לציון",1,67,none,"קומות בבנין
5","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,"930,000",1104000,none,none,none,none,"1,350,000",none,none,none
125,125,"2,790,000 ₪",סיטרמן מיכאל,"דירה, נחלת יהודה, ראשון לציון",5,82,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
126,126,"2,690,000 ₪",סיטרמן מיכאל,"דירה, נחלת יהודה, ראשון לציון",1,75,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
127,127,"2,920,000 ₪",סיטרמן מיכאל 4,"דירה, נחלת יהודה, ראשון לציון",3,94,"מרפסות
2","קומות בבנין
9","חניות
1",1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
128,128,"2,500,000 ₪",סירא יעקב בן 6,"דירה, הרקפות, ראשון לציון",4,87,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
129,129,"1,900,000 ₪",סנש חנה,"דירה, רמת אליהו, ראשון לציון",4,45,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,650000,"780,000",none,"766,000",none,none,none,1268333,1355000,1285000,1535000,1910000,none
130,130,"2,100,000 ₪",עגנון,"דירה, ראשון לציון",2,56,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,"1,100,000",none,none,none,none,none,none
131,131,"2,700,000 ₪",עגנון 2,"דירה, רמת אליהו, ראשון לציון",2,70,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,"1,100,000",none,none,none,none,none,none
132,132,לא צוין מחיר,עגנון 3,"דירה, רמת אליהו, ראשון לציון",1,60,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,"1,100,000",none,none,none,none,none,none
133,133,לא צוין מחיר,עגנון 8,"דירה, רמת אליהו, ראשון לציון",2,56,none,"קומות בבנין
4","חניות
3",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,"1,100,000",none,none,none,none,none,none
134,134,"2,490,000 ₪",עומר דבורה 4,"דירה, נחלת יהודה, ראשון לציון",1,72,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
30/09/2023",0,0,0,none,none,none,none,none,none,none,none,"1,650,000",none,1933000,none,none,none
135,135,"2,490,000 ₪",עין הקורא,"דירה, אברמוביץ', ראשון לציון",10,90,"מרפסות
1","קומות בבנין
20","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,952503,1056896,992176,1028750,1052500,1315438,1190000,"1,550,000",1296666,1239333,1397841,1501500,1657000,1350000
136,136,"2,390,000 ₪",עין הקורא 23,"דירה, אברמוביץ', ראשון לציון",10,87,"מרפסות
1","קומות בבנין
22","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,"1,316,315",none,none,none,none,none,none,none,none
137,137,"2,650,000 ₪",עין הקורא 26,"דירה, אברמוביץ', ראשון לציון",7,72,"מרפסות
1","קומות בבנין
14","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,952503,1056896,992176,1028750,1052500,1315438,1190000,"1,550,000",1296666,1239333,1397841,1501500,1657000,1350000
138,138,"1,850,000 ₪",עציון גוש,"דירה, רמב""ם, ראשון לציון",1,65,"מרפסות
1","קומות בבנין
1","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,"800,000",1000000,none,none,none,none,none,none,none,none,none
139,139,"2,250,000 ₪",פין בנימין 1,"דירה, רמז, מערב ותיק, ראשון לציון",5,60,"מרפסות
1","קומות בבנין
7","חניות
1",0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/03/2024",0,0,1,none,none,none,948750,none,none,none,none,none,none,none,3162500,2180000,none
140,140,"2,030,000 ₪",פינברג,"דירה, רמב""ם, ראשון לציון",3,80,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,"870,000","1,140,000",none,none,none,none,none,none,none,none
141,141,"1,850,000 ₪",פינברג,"דירה, רמב""ם, ראשון לציון",4,80,none,"קומות בבנין
4","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,"870,000","1,140,000",none,none,none,none,none,none,none,none
142,142,"1,890,000 ₪",פרופ נחום,"דירה, כצנלסון, ראשון לציון",2,75,none,"קומות בבנין
4","חניות
1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,"900,000","1,215,000",none,none,none,"1,276,000",none,"1,420,000",none,none,none,1870000,none,none
143,143,"1,990,000 ₪",צבי הירשפלד,"דירה, רמז, מערב ותיק, ראשון לציון",2,75,none,"קומות בבנין
6","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,"955,000",none,none,none,none,none,"1,350,000",none,none,none,none,none,none
144,144,"1,599,000 ₪",צבי הירשפלד 2,"דירה, רמז, מערב ותיק, ראשון לציון",1,60,none,"קומות בבנין
6","חניות
ללא",0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0,0,none,"955,000",none,none,none,none,none,"1,350,000",none,none,none,none,none,none
145,145,"2,050,000 ₪",צבי הירשפלד 38,"דירה, רמז, מערב ותיק, ראשון לציון",1,90,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,"955,000",none,none,none,none,none,"1,350,000",none,none,none,none,none,none
146,146,"1,790,000 ₪",צבי הירשפלד 5,"דירה, רמז, מערב ותיק, ראשון לציון",1,58,none,"קומות בבנין
6","חניות
ללא",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,3,none,"955,000",none,none,none,none,none,"1,350,000",none,none,none,none,none,none
147,147,"2,290,000 ₪",צבי פרנק,"דירה, קדמת ראשון, ראשון לציון",5,64,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0,0,1079773,none,1230000,none,none,"990,000",none,1370000,none,none,1462500,1360000,1720000,none
148,148,"1,995,000 ₪",צג בנות 28,"דירה, רמב""ם, ראשון לציון",4,70,none,"קומות בבנין
4","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
149,149,"2,650,000 ₪",ציטלין 18,"דירה, רמת אליהו, ראשון לציון",2,63,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,"670,000",none,none,"800,000",none,none,"940,000",1285000,918000,none,1250000,1800000,none
