,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
75,75,"2,100,000 ₪",התקוה 6,"דירה, רובע הקריה, הסיטי, אשדוד",6,85,"מרפסות
1","קומות בבנין
14","חניות
1",1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
08/09/2023",0,0,0,1011250,1091000,1052500,1203333,none,none,"1,450,000",none,none,"1,520,000","1,590,000",none,none,none
76,76,"1,770,000 ₪",ולפסון דוד,"דירה, רובע ט""ו, אשדוד",5,75,"מרפסות
1","קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,920000,938312,1061400,1067388,1114111,1235638,1339166,1423500,1384418,1404444,1346847,1593333,1467500,none
77,77,"1,770,000 ₪",ולפסון דוד,,5,75,"מרפסות
1","קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,920000,938312,1061400,1067388,1114111,1235638,1339166,1423500,1384418,1404444,1346847,1593333,1467500,none
78,78,"1,500,000 ₪",זבוטינסקי,"דירה, רובע א', אשדוד",3,88,"מרפסות
2","קומות בבנין
7","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
79,79,"1,540,000 ₪",זבוטינסקי,"דירה, רובע א', אשדוד",6,100,"מרפסות
1","קומות בבנין
7","חניות
ללא",0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
80,80,"1,400,000 ₪",זבוטינסקי 12,"דירה, אשדוד",1,70,none,"קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0,1,none,none,none,none,none,none,none,none,none,none,none,none,none,none
81,81,"2,000,000 ₪",זבוטינסקי 26,"דירה, רובע א', אשדוד",2,60,none,"קומות בבנין
4","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",1,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
82,82,"1,750,000 ₪",זכריה הנביא 7,"דירה, רובע י', אשדוד",1,81,none,"קומות בבנין
2","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
15/02/2024",0,0,0,none,623750,930000,"1,110,000",1205000,1045000,1185833,1216666,1500000,1216583,1650000,1385000,1430000,none
83,83,"1,900,000 ₪",זלמן ארן,"דירה, רובע ד', אשדוד",4,98,"מרפסות
1","קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
84,84,"1,850,000 ₪",זלמן ארן,"דירה, רובע ד', אשדוד",3,108,"מרפסות
1","קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
85,85,"1,800,000 ₪",חזקיה המלך 39,"דירה, רובע י""ג, אשדוד",5,63,,,,,,,,,,,,,,,,0,0,0,none,none,none,863000,none,none,"1,090,000",none,1350000,none,none,none,1485000,none
86,86,"1,850,000 ₪",חזקיה המלך 47,"דירה, רובע י""ג, אשדוד",1,85,"מרפסות
2","קומות בבנין
2","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,"880,000","1,015,000",none,none,none,none,none,none,none,none,none
87,87,"1,550,000 ₪",חטיבת גבעתי 2,"דירה, רובע ג', אשדוד",2,52,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,580000,463666,610605,710416,753750,744606,888333,821480,"1,000,000",726742,1120000,1087500,1104000,none
88,88,"1,650,000 ₪",חטיבת גולני,"דירה, רובע ג', אשדוד",3,91,"מרפסות
1","קומות בבנין
6","חניות
ללא",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,555000,595000,671419,687000,677683,733888,840833,953900,983263,1029375,980000,1154500,1030125,1440000
89,89,לא צוין מחיר,חטיבת הנגב,"דירה, רובע ג', אשדוד",3,65,none,"קומות בבנין
3","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
90,90,"1,620,000 ₪",חטיבת הנגב,"דירה, רובע ג', אשדוד",2,75,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
91,91,"1,565,000 ₪",חסן גרא בן,"דירה, רובע ו', אשדוד",1,65,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
92,92,"1,580,000 ₪",חסן גרא בן 4,"דירה, רובע ו', אשדוד",4,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,none,"תאריך כניסה
כניסה גמישה",1,1,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
93,93,"2,000,000 ₪",חשון 5,"דירה, רובע י""ב, אשדוד",4,70,none,"קומות בבנין
6","חניות
1",1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
01/09/2023",0,0,0,"870,000","990,000",1040000,none,none,none,1325000,none,none,none,1480000,1627500,none,none
94,94,"1,790,000 ₪",יהודה המכבי 2,"דירה, רובע ו', אשדוד",קרקע,59,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"651,000",none,750000,760000,796000,910000,none,1175833,1080000,1098333,1295000,none,1510000,none
95,95,"1,900,000 ₪",יהויכין המלך,"דירה, רובע י""ג, אשדוד",3,90,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,805937,811111,915740,924452,1012916,1125833,1351250,1302000,1360000,1328333,1412500,1360000,1460000,none
96,96,"1,850,000 ₪",יהויכין המלך 16,"דירה, רובע י""ג, אשדוד",2,67,"מרפסות
4","קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,none,"תאריך כניסה
כניסה גמישה",0,1,0,none,850000,none,1015000,none,none,none,none,none,none,none,1250000,1490000,none
97,97,"2,150,000 ₪",יהושפט המלך,"דירה, רובע י""ג, אשדוד",1,99,"מרפסות
1","קומות בבנין
3","חניות
1",1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,730000,915000,876666,890000,1150000,1140000,"1,255,000",1388750,1313750,1331666,"1,350,000",800000,1685000,none
98,98,"1,730,000 ₪",יצחק ורדימון,"דירה, אשדוד",2,93,"מרפסות
1","קומות בבנין
2","חניות
1",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"840,000",none,913083,950000,1042000,1070000,none,none,none,1273333,1306250,none,none,none
99,99,"2,190,000 ₪",יקינטון,"דירה, רובע ח', אשדוד",9,127,"מרפסות
1","קומות בבנין
15","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
100,100,"2,180,000 ₪",יקינטון,"דירה, אשדוד",15,82,"מרפסות
1","קומות בבנין
15","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
101,101,"1,830,000 ₪",ירבעם המלך,"דירה, רובע י""ג, אשדוד",6,105,"מרפסות
1","קומות בבנין
12","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
102,102,"1,510,000 ₪",ישורון אבות,"דירה, רובע ה', אשדוד",1,86,none,"קומות בבנין
7","חניות
1",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,675833,720909,836991,871079,835000,988646,1212666,1320000,1165038,1230193,1442500,1332500,1397500,none
103,103,"2,195,000 ₪",כוכב הצפון 3,"דירה, רובע י""ב, אשדוד",2,75,"מרפסות
1","קומות בבנין
5","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,890000,none,none,1110000,none,1290000,1440000,1526000,none,1484500,1570000,1630000,none,none
104,104,"2,200,000 ₪",כינור,"דירה, הקריה מע""ר, אשדוד",2,90,"מרפסות
1","קומות בבנין
19","חניות
1",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,"1,340,000",1700000,1650000000,none
105,105,"1,750,000 ₪",כנען הר,"דירה, רובע י""א, אשדוד",8,72,"מרפסות
1","קומות בבנין
13","חניות
ללא",1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,0,0,839230,889388,944444,931347,1043500,1166033,1233333,1336400,1336500,1359666,1313888,1503000,1756888,1640000
106,106,"1,750,000 ₪",כנען הר,"דירה, אשדוד",8,80,"מרפסות
1","קומות בבנין
13","חניות
ללא",1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",1,0,0,839230,889388,944444,931347,1043500,1166033,1233333,1336400,1336500,1359666,1313888,1503000,1756888,1640000
107,107,"1,550,000 ₪",כרמלי חטיבת,"דירה, רובע ג', אשדוד",2,56,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,510316,630000,622833,753888,596350,798395,903666,851599,953200,994543,1045717,962083,1208266,1400000
108,108,"1,500,000 ₪",כרמלי חטיבת 10,"דירה, רובע ג', אשדוד",4,60,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,475000,"630,000","626,000",942500,586552,779000,910000,859665,962000,1020000,1046666,none,none,none
109,109,"1,540,000 ₪",כרמלי חטיבת 10,"דירה, רובע ג', אשדוד",1,67,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,475000,"630,000","626,000",942500,586552,779000,910000,859665,962000,1020000,1046666,none,none,none
110,110,"1,450,000 ₪",כרמלי חטיבת 7,"דירה, רובע ג', אשדוד",1,52,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,none,"תאריך כניסה
כניסה מיידית",0,0,0,438266,635000,602500,676666,693000,815142,none,1100000,960000,1021428,none,827500,1223333,1400000
111,111,"1,990,000 ₪",מבוא אלקלעי,"דירה, רובע ג', אשדוד",3,90,"מרפסות
1","קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,1301250,"1,300,000",none,none,none,none
112,112,"1,650,000 ₪",מבוא האתרוג,"דירה, רובע ח', אשדוד",7,85,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
113,113,"1,470,000 ₪",מבוא האתרוג 6,"דירה, רובע ח', אשדוד",2,70,"מרפסות
1","קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
01/08/2023",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
114,114,"1,640,000 ₪",מבוא האתרוג 6,"דירה, רובע ח', אשדוד",3,90,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
115,115,"1,690,000 ₪",מבוא הגומא,"דירה, רובע ח', אשדוד",3,78,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"520,000",631800,666666,691666,none,"805,000",969140,761000,1201250,1063000,1192777,none,none,none
116,116,לא צוין מחיר,מבוא הדודאים 2,"דירה, רובע ח', אשדוד",2,70,"מרפסות
2","קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,"תאריך כניסה
כניסה מיידית",0,0,1,none,none,none,none,none,none,none,none,none,"975,000",none,none,none,none
117,117,"1,790,000 ₪",מבוא הנרקיס,"דירה, רובע ח', אשדוד",8,85,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,1072500,1205000,"1,260,000",1109020,none,none,none,none
118,118,"1,530,000 ₪",מבוא הנרקיס,"דירה, רובע ח', אשדוד",3,97,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,1072500,1205000,"1,260,000",1109020,none,none,none,none
119,119,"1,450,000 ₪",מבעלזא האדמור,"דירה, רובע ג', אשדוד",2,85,"מרפסות
1","קומות בבנין
6","חניות
ללא",0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"850,000",none,none,679000,none,"292,800","1,100,000",869397,1233613,1313333,1041250,none,none,none
120,120,לא צוין מחיר,מבעלזא האדמור 1,"דירה, רובע ג', אשדוד",3,64,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"850,000",none,none,679000,none,"292,800","1,100,000",869397,1233613,1313333,1041250,none,none,none
121,121,"1,650,000 ₪",מבעלזא האדמור 1,"דירה, רובע ג', אשדוד",2,65,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"850,000",none,none,679000,none,"292,800","1,100,000",869397,1233613,1313333,1041250,none,none,none
122,122,"1,635,000 ₪",מיכשוילי,"דירה, רובע ו', אשדוד",5,85,none,"קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,660540,694694,627322,777166,749826,915617,990846,938999,2523000,1198345,1181898,1397857,1481322,1246500
123,123,"1,550,000 ₪",משאש יוסף הרב,"דירה, רובע ט', אשדוד",3,80,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"830,000",none,900000,945000,none,"1,080,000","1,190,000",none,"1,450,000",none,none,1269000,none,none
124,124,"1,830,000 ₪",נורדאו מקס,"דירה, רובע א', אשדוד",6,85,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0,0,"4,872,000",none,none,"720,000",1051666,1250000,none,1255084,"1,300,000","1,570,000","1,240,000",none,none,none
125,125,לא צוין מחיר,נורדאו מקס,"דירה, רובע א', אשדוד",7,103,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,"4,872,000",none,none,"720,000",1051666,1250000,none,1255084,"1,300,000","1,570,000","1,240,000",none,none,none
126,126,"1,990,000 ₪",נורדאו מקס 9,"דירה, רובע א', אשדוד",3,56,"מרפסות
1","קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"4,872,000",none,none,"720,000",1051666,1250000,none,1255084,"1,300,000","1,570,000","1,240,000",none,none,none
127,127,"1,750,000 ₪",נחל לכיש,"דירה, רובע י""א, אשדוד",3,80,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,963750,905000,954291,941666,994500,1189166,1366250,1392500,1266666,1520666,1423833,1790000,1577000,none
128,128,"2,250,000 ₪",ניסן,"דירה, רובע י""ב, אשדוד",2,100,none,"קומות בבנין
6","חניות
ללא",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,1075000,1065000,none,none,none,"1,465,000",1800000,none,1580000,none,none,none,none
129,129,"1,590,000 ₪",נתן אלבז,"דירה, רובע ו', אשדוד",2,65,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"700,000",620000,576000,753800,666642,770285,912500,1004166,3157500,1078149,1108166,1180000,1430000,none
130,130,"1,500,000 ₪",נתן אלבז,"דירה, רובע ו', אשדוד",4,86,none,"קומות בבנין
8","חניות
1",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"700,000",620000,576000,753800,666642,770285,912500,1004166,3157500,1078149,1108166,1180000,1430000,none
131,131,"1,750,000 ₪",נתן אלבז,"דירה, רובע ו', אשדוד",4,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,"700,000",620000,576000,753800,666642,770285,912500,1004166,3157500,1078149,1108166,1180000,1430000,none
132,132,"1,720,000 ₪",נתן אלבז,"דירה, אשדוד",1,62,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"700,000",620000,576000,753800,666642,770285,912500,1004166,3157500,1078149,1108166,1180000,1430000,none
133,133,"1,798,000 ₪",נתן אלבז 30,"דירה, רובע ו', אשדוד",6,110,"מרפסות
1","קומות בבנין
6","חניות
ללא",0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/12/2023",0,0,1,"700,000",620000,576000,753800,666642,770285,912500,1004166,3157500,1078149,1108166,1180000,1430000,none
134,134,"2,390,000 ₪",סיגל כיכר,"דירה, רובע ה', אשדוד",7,60,"מרפסות
2","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,"785,000",none,none,"1,170,000",1231666,862758,1281857,1235559,none,none,none
135,135,"1,590,000 ₪",סיגל כיכר,"דירה, רובע ה', אשדוד",7,85,none,"קומות בבנין
9","חניות
ללא",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,"785,000",none,none,"1,170,000",1231666,862758,1281857,1235559,none,none,none
136,136,"2,150,000 ₪",סיון,"דירה, אשדוד",7,100,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,959166,985000,1075000,1124166,1215843,1330500,1450000,1466666,"1,650,000",1490083,1531350,1603333,1657500,none
137,137,"1,430,000 ₪",סנש חנה,"דירה, רובע ג', אשדוד",3,61,none,"קומות בבנין
3","חניות
ללא",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1,0,573055,606666,693055,773766,657278,984666,992166,993819,1019750,1182878,1193733,1383777,1292016,1535000
138,138,"1,850,000 ₪",סנש חנה 19,"דירה, רובע ג', אשדוד",4,90,"מרפסות
1","קומות בבנין
6","חניות
ללא",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,975000,1254000,none,none,none,1362728,1365000,none,1620000,none
139,139,"1,580,000 ₪",עוזיהו,"דירה, רובע ג', אשדוד",קרקע,70,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,440333,680666,756839,723333,670150,858499,837222,1140000,1062155,1157556,1165795,1263777,1369666,713000
140,140,"1,700,000 ₪",עזרא משה אבן,"דירה, רובע ה', אשדוד",4,85,none,"קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,"700,000",none,none,none,none,1120000,none,1100525,1077500,none,1245265,none,none,none
141,141,"2,160,000 ₪",עזרא משה אבן,"דירה, רובע ה', אשדוד",2,70,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"700,000",none,none,none,none,1120000,none,1100525,1077500,none,1245265,none,none,none
142,142,"1,679,999 ₪",עמוס הנביא,"דירה, רובע י', אשדוד",1,78,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,784083,770000,825650,985000,873333,1025000,1298285,1280000,1536250,1196000,none,1303750,1340500,none
143,143,"2,350,000 ₪",פן אלכסנדר,"דירה, רובע ה', אשדוד",5,85,"מרפסות
1","קומות בבנין
16","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,1120000,1228796,1224187,1150000,none,1570000,1520803,1540089,1606607,2961724,1730000
144,144,"1,850,000 ₪",פן אלכסנדר,"דירה, רובע ה', אשדוד",7,90,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,1120000,1228796,1224187,1150000,none,1570000,1520803,1540089,1606607,2961724,1730000
145,145,"1,580,000 ₪",צדקת יוסף,"דירה, רובע ג', אשדוד",2,100,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,820000,none,"900,000",none,1000000,none,1070000,none,720000,"2,000,000",none,none,none,none
146,146,"1,320,000 ₪",צפניה הנביא 5,"דירה, אשדוד",1,80,none,"קומות בבנין
2","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,"865,000",none,none,"1,220,000",none,"1,225,000",none,none,none,none
147,147,"1,620,000 ₪",צפת 2,"דירה, אשדוד",4,84,none,"קומות בבנין
11","חניות
1",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,732500,855000,"890,000","840,000","900,000",1030000,970000,1185406,1170000,1293333,none,none,none,none
