,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
80,80,"2,090,000 ₪",רמת אלחנן,"דירה, רמת אלחנן, בני ברק",4,75,"מרפסות
1","קומות בבנין
6","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/05/2024",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
81,81,"2,090,000 ₪",שאול יונתן בן,"דירה, תל גיבורים, בני ברק",2,75,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
82,82,"1,890,000 ₪",שאול יונתן בן,"דירה, בני ברק",קרקע,65,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
83,83,"1,750,000 ₪",שבזי הרב,"דירה, גבעת סוקולוב, בני ברק",2,69,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
84,84,"1,900,000 ₪",שחל 9,"דירה, הפועל המזרחי ה', שיכון ה', בני ברק",2,74,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,1,1,1,0,1,1,0,0,0,none,"תאריך כניסה
כניסה גמישה",0,1,0,none,none,1153750,1190000,1335000,1394110,1800000,1744333,1530000,none,1579666,1750000,1912000,none
85,85,"1,580,000 ₪","שיכון הפועל המזרחי ג, ג","דירה, הפועל המזרחי ג', שיכון ג', בני ברק",קרקע,80,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
10/10/2023",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
86,86,"2,200,000 ₪","שיכון הפועל המזרחי ה, ה","דירה, הפועל המזרחי ה', שיכון ה', בני ברק",5,80,none,"קומות בבנין
6","חניות
ללא",0,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
87,87,"2,090,000 ₪",שך הרב,"דירה, מרכז העיר, בני ברק",5,80,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,1,0,1,1,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0,0,1055000,1140000,996280,1345253,1324405,1492500,1481500,1982500,1310833,1675000,1805616,1694500,1150000,2089000
88,88,"1,900,000 ₪",שלום הר,"דירה, הר שלום, בני ברק",4,90,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
89,89,"1,840,000 ₪",שלמה יוסף בן,"דירה, פרדס כץ, בני ברק",3,51,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,730100,806666,838277,900186,901809,907500,1100000,1243333,1186055,1188527,1330000,1394000,1369375,3600000
90,90,"1,800,000 ₪",שלמה יוסף בן 5,"דירה, תל גיבורים, בני ברק",1,49,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,"720,000","750,000",none,840000,none,1015000,none,none,1356333,none,1450000,none,none,none
91,91,"1,900,000 ₪",שמעון הצדיק 10,"דירה, רמת אהרון, בני ברק",3,62,none,"קומות בבנין
4","חניות
ללא",1,1,1,0,1,0,1,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
31/08/2023",0,0,0,none,none,"1,280,000",none,"2,377,375",none,none,none,none,none,none,none,1899906,1975000
92,92,"2,100,000 ₪",שמעון הצדיק 11,"דירה, בני ברק",1,63,"מרפסות
2","קומות בבנין
6","חניות
ללא",0,0,1,1,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,1975000
